origin;sent_id;sentence;source_term;CHV_selection;CHV_substitution;sim_scores
wiki_fully;871;"Köhler defeated Gesine Schwan on the first ballot by 604 votes to 580; 20 votes were cast for minor candidates, while one elector was absent because of a heart attack.";heart attack;['heart attack'];heart attack;100.0
wiki_fully;872;Sit-skis are designed for wheelchair users or other skiers with a form of paraplegia.;paraplegia;['paraplegia', 'paralysis of lower limb', 'spastic paraplegia'];paralysis of lower limb;41.0
wiki_fully;884;She died on 13 March 1767 of tuberculosis, and was buried in the royal crypt in Saint-Denis.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;885;It is the cause of 37% of sore throats among children and 5-15% in adults.;sore throats;['sore throat', 'sore throat symptom (non-specific)', 'pharyngitis', 'throat inflammation', 'inflamed throat'];sore throat;100.0
wiki_fully;888;Potential complications include rheumatic fever.;rheumatic fever;['rheumatic fever', 'acute rheumatic fever'];rheumatic fever;100.0
wiki_fully;893;Strep throat is a contagious infection, spread through close contact with an infected individual.;Strep throat;['strep throat'];strep throat;100.0
wiki_fully;897;Patience was to die of a fever In Plymouth in 1634 as the first wife of colony governor Thomas Prence.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
wiki_fully;905;In the 1970s, antibiotic treatments and vaccines for leprosy were developed using armadillos, then given to humans.;leprosy;['leprosy'];leprosy;100.0
wiki_fully;914;Her third ex-husband Anthony Franciosa had a stroke on the day she died and, himself, died five days later.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;916;"The yellowing of the ""white of the eye"" is thus more properly termed conjunctival icterus.";conjunctival icterus;['conjunctival diseases', 'jaundice'];conjunctival diseases;76.0
wiki_fully;917;The main symptom of jaundice is a yellow discoloration of the white part of the eyes (sclera) and of the skin.;jaundice;['jaundice'];jaundice;100.0
wiki_fully;919;"Her mother, Sara Zwilling, was a writer and producer who died of heart disease; her father, Boris Sagal, was a Ukrainian-born director of Jewish background who died in 1981 in an accident on the set of the television movie World War III.";heart disease;['heart disease'];heart disease;100.0
wiki_fully;920;Shepard had suffered fractures to the back of his head and in front of his right ear.;fractures to the back of;['fracture'];fracture;74.0
wiki_fully;930;Bennett died at age 80 from a heart attack at her home in Scarsdale, New York.;heart attack;['heart attack'];heart attack;100.0
wiki_fully;931;Carey Bell died of heart failure on May 6, 2007, in Chicago, Illinois.;heart failure;['heart failure', 'cardiac insufficiency', 'congestive heart failure (CHF)'];heart failure;100.0
wiki_fully;936;Then we see her deliberately contract cholera and be transferred to hospital.;cholera;['cholera'];cholera;100.0
wiki_fully;937;Bergman suffered from depression.;depression;['depressive disorder', 'mental depression', 'sadness', 'depression nos'];depressive disorder;67.0
wiki_fully;942;On Christmas Eve 1992, Peyo died of a heart attack in Brussels at age 64.;heart attack;['heart attack'];heart attack;100.0
wiki_fully;945;A measles epidemic and food shortages during 1900 reduced the population of the area by one-third.;measles;['Measles disease'];Measles disease;59.0
wiki_fully;946;Coombs suffered a stroke on September 10, 2001, and died on September 18, 2001 at the age of 73.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;948;If the stressful conditions persist, the polyp eventually dies.;polyp;['polyp'];polyp;100.0
wiki_fully;950;"Further variation exists; thus, specific influenza strain isolates are identified by a standard nomenclature specifying virus type, geographical location where first isolated, sequential number of isolation, year of isolation, and HA and NA subtype.";influenza;['flu'];flu;50.0
wiki_fully;951;This reduced rate of antigenic change, combined with its limited host range (inhibiting cross species antigenic shift), ensures that pandemics of influenza B do not occur.;pandemics of influenza B;[];;
wiki_fully;955;Examples of the nomenclature are: The type A viruses are the most virulent human pathogens among the three influenza types and cause the most severe disease.;influenza;['flu'];flu;50.0
wiki_fully;957;However, influenza C is less common than the other types and usually seems to cause mild disease in children.;influenza C;['hepatitis C', 'flu', 'hepatitis non-a non-b'];hepatitis C;44.0
wiki_fully;958;This type of influenza mutates at a rate 2-3 times lower than type A and consequently is less genetically diverse, with only one influenza B serotype.;influenza;['flu'];flu;50.0
wiki_fully;959;As a result of this lack of antigenic diversity, a degree of immunity to influenza B is usually acquired at an early age.;influenza B;[];;
wiki_fully;964;"For she brings with her a jar (which, due to textual corruption in the sixteenth century, came to be called a box) containing ""burdensome toil and sickness that brings death to men"" (91-2), diseases (102) and ""a myriad other pains"" (100).";toil and sickness;['illness', 'altitude sickness'];illness;33.0
wiki_fully;973;Elisabeth Therese died at the Palace of Venaria aged 29, having fallen ill with puerperal fever after childbirth.;puerperal fever;['puerperal fever', 'postpartum fever'];postpartum fever;62.0
wiki_fully;980;Throughout 2008, Mirza was plagued by a slew of wrist injuries, requiring her to withdraw from several matches including those of the 2008 French Open and 2008 US Open Grand Slams.;wrist injuries;['wrist injuries'];wrist injuries;100.0
wiki_fully;985;"Progeroid means ""resembling premature aging"", a definition that can apply to a broad range of diseases.";premature aging;['premature aging', 'premature aging syndrome'];premature aging;100.0
wiki_fully;989;By then, he had begun to exhibit the effects of diabetes, and to lose interest in the prospect of playing or managing professional baseball.;diabetes;['diabetes'];diabetes;100.0
wiki_fully;990;Brutus is said to have been wounded in the hand and in the legs.;Brutus;[];;
wiki_fully;992;Ives died of a stroke in 1954 in New York City.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;993;After continuing health problems, including diabetes, in 1930 he retired from his insurance business, which gave him more time to devote to his musical work, but he was unable to write any new music.;diabetes;['diabetes'];diabetes;100.0
wiki_fully;995;Wheldon was very emotional after the win, due to his not having a ride for the rest of the season and the news that his mother had recently been diagnosed with Alzheimer's Disease.;Alzheimer's Disease;"[""Alzheimer's disease"", 'alzheimers dementia', 'presenile dementia', 'presenile alzheimer dementia', 'familial alzheimer disease']";Alzheimer's disease;100.0
wiki_fully;997;The pair raised # 64,000 for charity with half of that sum going to the British Olympic Association and a quarter of the sum going to Asthma UK.;Asthma;['asthma', 'bronchitic asthma'];asthma;100.0
wiki_fully;998;He died of pneumonia and was buried at the Saint-Pierre Cemetery in his hometown of Aix-en-Provence.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;1000;Furthermore, low acid (high pH) levels in the stomach are linked with bacterial overgrowth (as the stomach does not kill microbes normally present in food), which can manifest as diarrhea or decreased absorption of nutrients or vitamins.;diarrhea;['diarrhea', 'diarrhea symptoms'];diarrhea;100.0
wiki_fully;1001;As a medical condition, it is also called gymnophobia.;gymnophobia;[];;
wiki_fully;1010;The Plague of 1771 was the last massive outbreak of plague in central Russia, claiming up to 100,000 lives in Moscow alone.;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;1015;Lead guitarist Paul Kossoff formed Back Street Crawler and died from a drug-induced heart failure at the age of 25 in 1976.;heart failure;['heart failure', 'cardiac insufficiency', 'congestive heart failure (CHF)'];heart failure;100.0
wiki_fully;1017;On 17 November 1974, just after making a speech to the Royal College of Physicians in Dublin, Childers suffered a heart attack.;heart attack;['heart attack'];heart attack;100.0
wiki_fully;1018;He died on September 22, 1999, aged 71, of a ruptured abdominal aortic aneurysm.;ruptured abdominal aortic aneurysm;[];;
wiki_fully;1024;The canes were also used to keep people away, to remove clothing from plague victims without having to touch them, and to take a patient's pulse.;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;1027;The Genevese physician Jean-Jacques Manget, in his 1721 work Treatise on the Plague written just after the Great Plague of Marseille, describes the costume worn by plague doctors at Nijmegen in 1636-1637.;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;1029;This costume was also worn by plague doctors during the Plague of 1656, which killed 145,000 people in Rome and 300,000 in Naples.;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;1030;This popular seventeenth century poem describes the plague doctor's costume.;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;1031;"Doctors believed the herbs would counter the ""evil"" smells of the plague and prevent them from becoming infected.";plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;1032;Some modern writers have described fourteenth-century plague doctors as wearing bird-like masks.;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;1035;He died in Springfield, Missouri, at Cox South Hospital, from an abdominal aortic aneurysm, aged 59, two months before the release of what would be his final studio album, Final Touches.;abdominal aortic aneurysm;['abdominal aneurysm', 'abdominal aortic aneurysm (AAA)'];abdominal aortic aneurysm (AAA);92.0
wiki_fully;1037;During his career, Hench was one of the founding members of the American Rheumatism Association, and served as its president in 1940 and 1941.;Rheumatism;['rheumatism', 'collagen disease'];rheumatism;100.0
wiki_fully;1038;Hench started his career at Mayo Clinic in 1923, working in the Department of Rheumatic Diseases.;Rheumatic Diseases;['rheumatism', 'collagen disease'];rheumatism;67.0
wiki_fully;1043;Research topics have included low crop and animal productivity, and environmental degradation, water management, fragile lands, property rights, collective action, sustainable intensification of agricultural production, the impact of climate change on poor farmers, the problems and opportunities of biotechnology, food security, micronutrient malnutrition, microfinance programs, urban food security, resource allocation within households, and school feeding in low-income countries.;micronutrient malnutrition;['malnutrition', 'undernutrition'];malnutrition;62.0
wiki_fully;1045;While the plague raged in Venice, Titian died of a fever on 27 August 1576.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
wiki_fully;1046;Following a long history of heart disease, he died a few days after his 75th birthday on 27 January 2006.;heart disease;['heart disease'];heart disease;100.0
wiki_fully;1047;Busoni died in Berlin from a kidney disease.;kidney disease;['kidney disease'];kidney disease;100.0
wiki_fully;1048;Taylor was cofounder of the American Foundation for AIDS Research (amfAR) with Dr. Michael Gottlieb and Dr. Mathilde Krim in 1985.;AIDS;['acquired immunodeficiency syndrome (AIDS)'];acquired immunodeficiency syndrome (AIDS);18.0
wiki_fully;1049;Taylor died of congestive heart failure in March 2011 at the age of 79, having suffered many years of ill health.;congestive heart failure;['congestive heart failure (CHF)', 'heart failure', 'right heart failure', 'left ventricular failure', 'cardiac insufficiency'];congestive heart failure (CHF);91.0
wiki_fully;1053;Tonic immobility has also been hypothesized to occur in humans who are subject to intense trauma such as sexual assault.;sexual assault;['sexual assault'];sexual assault;100.0
wiki_fully;1055;Benchley died of pulmonary fibrosis in 2006.;pulmonary fibrosis;['pulmonary fibrosis', 'idiopathic pulmonary fibrosis'];pulmonary fibrosis;100.0
wiki_fully;1057;Paul J Flory died of a heart attack in Big Sur, California in 1985.;heart attack;['heart attack'];heart attack;100.0
wiki_fully;1058;On July 30, 1980, Richard suffered a stroke and collapsed while playing a game of catch before an Astros game, and was rushed to the hospital for emergency surgery to remove a life-threatening blood clot in his neck.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;1059;However in April 1940 he suffered a massive stroke.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;1061;On January 11, 2006, Piper announced that he had been diagnosed with prostate cancer.;prostate cancer;['prostate cancer', 'prostate carcinoma', 'prostate neoplasms'];prostate cancer;100.0
wiki_fully;1062;The term prostatitis refers, in its strictest sense, to histological (microscopic) inflammation of the tissue of the prostate gland.;prostatitis;['prostate inflammation'];prostate inflammation;64.0
wiki_fully;1064;In the United States, prostatitis is diagnosed in 8 percent of all urologist visits and 1 percent of all primary care physician visits.;prostatitis;['prostate inflammation'];prostate inflammation;64.0
wiki_fully;1065;"She died October 18, 1982, from congestive heart failure at the age of 97; a private funeral service was held October 21, afterwards she was buried beside her husband in the courtyard of the Harry S. Truman Library.";congestive heart failure;['congestive heart failure (CHF)', 'heart failure', 'right heart failure', 'left ventricular failure', 'cardiac insufficiency'];congestive heart failure (CHF);91.0
wiki_fully;1067;It occurs when melanocytes, the cells responsible for skin pigmentation, die or are unable to function.;skin pigmentation;['skin pigmentation - finding'];skin pigmentation - finding;83.0
wiki_fully;1072;The absence of the auditory ossicles would constitute a moderate-to-severe hearing loss.;hearing loss;['deafness', 'partial hearing loss', 'complete hearing loss'];deafness;31.0
wiki_fully;1077;"A spontaneous abortion can also be caused by accidental trauma; intentional trauma or stress to cause miscarriage is considered induced abortion or feticide.";miscarriage;['miscarriage'];miscarriage;100.0
wiki_fully;1089;He died on May 8, 1985, of lung fibrosis, at Sacred Heart General Hospital in the neighboring city of Eugene.;lung fibrosis;['pulmonary fibrosis', 'idiopathic pulmonary fibrosis'];pulmonary fibrosis;69.0
wiki_fully;1092;The flushing action of tears and saliva helps prevent infection of the eyes and mouth.;infection of the eyes and mouth;['infection', 'infectious disease'];infection;55.0
wiki_fully;1093;The bone marrow of a normal healthy adult produces more than 100 billion neutrophils per day, and more than 10 times that many per day during acute inflammation.;inflammation;['inflammation'];inflammation;100.0
wiki_fully;1104;Inflammation is stimulated by chemical factors released by injured cells and serves to establish a physical barrier against the spread of infection, and to promote healing of any damaged tissue following the clearance of pathogens.;Inflammation;['inflammation'];inflammation;100.0
wiki_fully;1110;Although his time there was marked by variable health from asthma attacks, he nevertheless became an intellectual hero of the Whigs.;asthma;['asthma', 'bronchitic asthma'];asthma;100.0
wiki_fully;1112;In 1666, he met Lord Anthony Ashley Cooper, 1st Earl of Shaftesbury, who had come to Oxford seeking treatment for a liver infection.;liver infection;['liver infection'];liver infection;100.0
wiki_fully;1113;Locke's medical knowledge was put to the test when Shaftesbury's liver infection became life-threatening.;Shaftesbury's liver infection;['liver infection'];liver infection;63.0
wiki_fully;1121;Dengue has become a global problem since the Second World War and is endemic in more than 110 countries.;Dengue;['dengue fever'];dengue fever;62.0
wiki_fully;1123;The World Health Organization's 2009 classification divides dengue fever into two groups: uncomplicated and severe.;dengue fever;['dengue fever'];dengue fever;100.0
wiki_fully;1131;Dengue hemorrhagic fever was subdivided further into grades I-IV.;Dengue hemorrhagic fever;['dengue hemorrhagic fever'];dengue hemorrhagic fever;100.0
wiki_fully;1133;"The term ""breakbone fever"" was applied by physician and United States Founding Father Benjamin Rush, in a 1789 report of the 1780 epidemic in Philadelphia.";breakbone fever;['dengue fever'];dengue fever;64.0
wiki_fully;1135;The term dengue fever came into general use only after 1828.;dengue fever;['dengue fever'];dengue fever;100.0
wiki_fully;1142;The origins of the Spanish word dengue are not certain, but it is possibly derived from dinga in the Swahili phrase Ka-dinga pepo, which describes the disease as being caused by an evil spirit.;dengue;['dengue fever'];dengue fever;62.0
wiki_fully;1143;There may also be organ dysfunction and severe bleeding, typically from the gastrointestinal tract.;organ dysfunction;[];;
wiki_fully;1147;Range of MIM codes: Method of inheritance These codes have been used in the medical literature to provide a unified index to genetic diseases.;genetic diseases;['genetic disease', 'inborn genetic disease'];genetic disease;100.0
wiki_fully;1151;Thaxter died on August 14, 2012, in Longwood, Florida, after an eight -- or nine-year battle with Alzheimer's disease.;Alzheimer's disease;"[""Alzheimer's disease"", 'alzheimers dementia', 'presenile dementia', 'presenile alzheimer dementia', 'familial alzheimer disease']";Alzheimer's disease;100.0
wiki_fully;1152;Thaxter's career stalled after an attack of polio in 1952.;polio;['polio', 'polioencephalitis'];polio;100.0
wiki_fully;1158;He died intestate in Sydney on 21 July 1868 of pneumonia, and was accorded a State Funeral.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;1162;May Lemke developed Alzheimer's disease and died on November 6, 1993.;Alzheimer's disease;"[""Alzheimer's disease"", 'alzheimers dementia', 'presenile dementia', 'presenile alzheimer dementia', 'familial alzheimer disease']";Alzheimer's disease;100.0
wiki_fully;1164;Arnold died at the Norfolk and Norwich University Hospital, Norwich, on 23 September 2006, after suffering from a chest infection.;chest infection;['chest infection', 'chest cold'];chest infection;100.0
wiki_fully;1167;In 1831, an outbreak of cholera devastated the region and eliminated most if not all of the Mandaean religious authorities.;cholera;['cholera'];cholera;100.0
wiki_fully;1174;Gustav Stresemann died of a stroke in October 1929 at the age of 51.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;1175;His wife acknowledged that the attack was not stress-related, but rather a family issue, with Len's mother having died from a heart attack at 47.;heart attack;['heart attack'];heart attack;100.0
wiki_fully;1176;On 31 May 2008 he suffered a heart attack, while at a music awards ceremony.;heart attack;['heart attack'];heart attack;100.0
wiki_fully;1178;"The wedding was not completed, however, due to constant disruptions and Long having a heart attack just as he started to say ""I do"".";heart attack;['heart attack'];heart attack;100.0
wiki_fully;1194;Prevention of human-to-human transmission Influenza spreads between humans when infected people cough or sneeze, then other people breathe in the virus or touch something with the virus on it and then touch their own face.;Influenza;['flu'];flu;50.0
wiki_fully;1199;Several neurodegenerative and other diseases are believed to result from the accumulation of amyloid fibrils formed by misfolded proteins.;neurodegenerative and other diseases;['disease', 'neurodegenerative diseases', 'cns degenerative disease', 'spinal cord degenerative diseases'];disease;52.0
wiki_fully;1200;She died from the 1918 flu pandemic.;flu;['flu'];flu;100.0
wiki_fully;1201;After serving in the Royal Flying Corps during the First World War, he maintained his reputation when cricket resumed in 1919, but his career was threatened by appendicitis, which caused him to miss most of the 1921 season.;appendicitis;['appendicitis'];appendicitis;100.0
wiki_fully;1203;The term Chlamydia infection can also refer to infection caused by any species belonging to the bacterial family Chlamydiaceae.;Chlamydia infection;['chlamydia bacteria infection'];chlamydia bacteria infection;78.0
wiki_fully;1207;Chlamydia can be transmitted during vaginal, anal, or oral sex, and can be passed from an infected mother to her baby during childbirth.;Chlamydia;[];;
wiki_fully;1222;While other treatments for croup have been studied, none have sufficient evidence to support their use.;croup;['croup'];croup;100.0
wiki_fully;1227;"Joss Whedon posted a message on a popular fan site, The Bronze: Beta, in which he expressed his dismay and surprise, saying he was ""heartbroken"" and compared it to a ""healthy guy falling dead from a heart attack.""";heart attack;['heart attack'];heart attack;100.0
wiki_fully;1228;She has said that she feels that she actually had borderline personality disorder.;borderline personality disorder;['borderline personality disorder'];borderline personality disorder;100.0
wiki_fully;1229;In 1742 Maria Anna took over power as regent after her husband suffered a stroke, which left him partially paralyzed.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;1231;Vector control refers to methods used to decrease malaria by reducing the levels of transmission by mosquitoes.;malaria;['malaria', 'malarial fever'];malaria;100.0
wiki_fully;1234;SIUT was founded by Dr. Adibul Hasan Rizvi and it is Pakistan's largest kidney disease center, as well as Pakistan's largest public sector health organization.;kidney disease;['kidney disease'];kidney disease;100.0
wiki_fully;1237;"Gertrude Baines married Sam Conley at a ""very young age"" and had a daughter, Annabelle, born in 1909, who died of typhoid fever at the age of 18.";typhoid fever;['typhoid fever'];typhoid fever;100.0
wiki_fully;1241;The practice, along with the insertion of hard objects into the anus, has been significantly related to the traumatization of the rectal mucosa in increasing the likelihood of infection, including Hepatitis B.;Hepatitis B;['hepatitis B', 'viral hepatitis b', 'hepatitis C', 'hepatitis e', 'hepatitis g', 'hepatitis d', 'hepatitis a', 'infectious hepatitis', 'hepatitis viral', 'hepatitis non-a non-b', 'hepatitis h'];hepatitis B;100.0
wiki_fully;1243;In the case of double-fisting, pleasure is derived more from the stretching of the anus or vagina than from the thrusting (in-and-out) movement of hands.;double-fisting;[];;
wiki_fully;1252;She had suffered from breast cancer for several years before she died in her sleep at her home in Carry-le-Rouet, Bouches-du-Rhône, on April 21, 2003.;breast cancer;['breast cancer', 'breast cancer diagnosis', 'breast tumor'];breast cancer;100.0
wiki_fully;1256;Their mother Marie Josèphe, who never recovered from the loss of her husband, died in March 1767 from tuberculosis.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;1257;It is one of the rarest forms of synesthesia.;synesthesia;['synesthesia'];synesthesia;100.0
wiki_fully;1261;On May 31, 1959, Holiday was taken to Metropolitan Hospital in New York with liver and heart disease.;liver and heart disease;['heart disease', 'liver disease', 'abnormal liver function', 'liver dysfunction'];heart disease;80.0
wiki_fully;1266;"The captain of the Manilus, known in the Victorian Shipping records as the ""Plague ship"", would not receive his bounty as forty-five of the ship's 243 passengers had been lost to yellow fever during the journey from Scotland's shores.";yellow fever;['yellow fever'];yellow fever;100.0
wiki_fully;1267;In his later years, Boyle suffered from kidney disease, and due to complications from this disease, died in a hospital in Wallace on May 7, 2011.;kidney disease;['kidney disease'];kidney disease;100.0
wiki_fully;1280;In contrast, autoimmunity results from a hyperactive immune system attacking normal tissues as if they were foreign organisms.;autoimmunity;['autoimmune disease', 'autoimmunity'];autoimmune disease;72.0
wiki_fully;1281;Even simple unicellular organisms such as bacteria possess a rudimentary immune system, in the form of enzymes that protect against bacteriophage infections.;bacteriophage infections;['infection', 'infectious disease', 'polymicrobial infection'];infection;48.0
wiki_fully;1283;Immunodeficiency occurs when the immune system is less active than normal, resulting in recurring and life-threatening infections.;Immunodeficiency;['immune deficiency', 'immunodeficiency syndrome', 'wiskott-aldrich syndrome', 'x-linked agammaglobulinemia', 'congenital agammaglobulinemia'];immune deficiency;50.0
wiki_fully;1286;If the body is unable to maintain a normal temperature and it increases significantly above normal, a condition known as hyperthermia occurs.;hyperthermia;['fever', 'hyperthermic', 'feverish'];fever;35.0
wiki_fully;1287;The opposite condition, when body temperature decreases below normal levels, is known as hypothermia.;hypothermia;['low body temperature', 'hypothermic', 'accidental hypothermia'];low body temperature;33.0
wiki_fully;1299;Leakey was diagnosed with a terminal kidney disease in 1969.;terminal kidney disease;['kidney disease'];kidney disease;79.0
wiki_fully;1301;But there was also speculation over how long Reagan had demonstrated symptoms of mental degeneration.;mental degeneration;[];;
wiki_fully;1304;"In his 1995 novel Blindness, an entire unnamed country is stricken with a mysterious plague of ""white blindness"".";Blindness;['blindness', 'blind vision', 'amaurosis', 'complete blindness', 'temporary vision loss'];blindness;100.0
wiki_fully;1312;In humans, cells with location-specific firing patterns have been reported in a study of patients with drug-resistant epilepsy who were undergoing an invasive procedure to localize the source of their seizures, with a view to surgical resection.;drug-resistant epilepsy;['epilepsy', 'aura'];epilepsy;57.0
wiki_fully;1316;It is pointed out the significance of the sanitary epidemiological reconnaissance in assessing the sanitary-epidemiological situation, organizing and conducting preventive activities, indicating and identifying pathogenic biological agents in the environmental sites, conducting laboratory analysis of biological materials, suppressing hotbeds of infectious diseases, providing advisory and practical assistance to local health authorities.;infectious diseases;['infectious disease'];infectious disease;100.0
wiki_fully;1317;The aim was to prevent and minimize the consequences of natural outbreaks of dangerous infectious diseases as well as the treat of alleged use of biological weapons against BTWC States Parties.;infectious diseases;['infectious disease'];infectious disease;100.0
wiki_fully;1320;Mobile sanitary epidemiological detachments followed immediately behind the first echelon of tanks and mechanized vehicles of advancing Soviet army should they encounter any particular contagious disease.;contagious disease;['infectious disease'];infectious disease;43.0
wiki_fully;1321;Diabetic retinopathy often has no early warning signs.;Diabetic retinopathy;['diabetic retinopathy'];diabetic retinopathy;100.0
wiki_fully;1328;Guthrie died of complications of Huntington's disease on October 3, 1967.;Huntington's disease;['Huntington disease'];Huntington disease;94.0
wiki_fully;1330;The primary bowel resection is the standard procedure for diverticulitis.;diverticulitis;['diverticulitis'];diverticulitis;100.0
wiki_fully;1331;This process is known as diverticulosis, and typically occurs within the large intestine, or colon, although it can occasionally occur in the small intestine as well.;diverticulosis;['diverticulum intestinal', 'diverticulum'];diverticulum intestinal;71.0
wiki_fully;1336;Secondary hypertension results from an identifiable cause.;hypertension;['high blood pressure', 'high blood pressure disorder'];high blood pressure;37.0
wiki_fully;1338;Over the following summers, Martha's Vineyard was identified as the only place in the world where documented cases of tularemia resulted from lawn mowing.;tularemia;['tularemia'];tularemia;100.0
wiki_fully;1339;An outbreak of tularemia occurred in Kosovo in 1999-2000.;tularemia;['tularemia'];tularemia;100.0
wiki_fully;1343;She died at age 32 from heart failure caused by complications related to her illness.;heart failure;['heart failure', 'cardiac insufficiency', 'congestive heart failure (CHF)'];heart failure;100.0
wiki_fully;1350;When studying human genetic diseases, geneticists often use pedigree charts to represent the inheritance of traits.;genetic diseases;['genetic disease', 'inborn genetic disease'];genetic disease;100.0
wiki_fully;1351;"""Mental illnesses"" are really problems in living.";Mental illnesses;['mental illness', 'mental dysfunction', 'behavior disorder', 'psychiatric diagnosis'];mental illness;100.0
wiki_fully;1352;In patients at high risk of ventricular fibrillation, the use of an implantable cardioverter defibrillator has been shown to be beneficial.;ventricular fibrillation;['ventricular fibrillation'];ventricular fibrillation;100.0
wiki_fully;1353;Ventricular fibrillation is a medical emergency that requires prompt Advanced Life Support interventions.;Ventricular fibrillation;['ventricular fibrillation'];ventricular fibrillation;100.0
wiki_fully;1354;On April 26, 1989, Ball died of a dissecting aortic aneurysm at age 77.;dissecting aortic aneurysm;['dissecting aortic aneurysm'];dissecting aortic aneurysm;100.0
wiki_fully;1361;In 1985, Sykes and Coverdale started working on new songs for the next album, but Coverdale soon contracted a serious sinus infection that made recording close to impossible for much of 1986 and which had doctors thinking he might never sing again.;sinus infection;['sinus infection', 'infection'];sinus infection;100.0
wiki_fully;1364;When this type of cartilage starts to wear out (a process called arthritis), the joint becomes painful and stiff.;arthritis;['arthritis', 'polyarthritis', 'polyarticular arthritis'];arthritis;100.0
wiki_fully;1365;Bey died on 30 September 2012 from Parkinson's disease.;Parkinson's disease;"[""Parkinson's disease""]";Parkinson's disease;100.0
wiki_fully;1366;In 1973, Sattar fell extremely ill with a case of blood poisoning.;blood poisoning;['blood poisoning', 'bacteria in the blood', 'sepsis', 'pyemia'];blood poisoning;100.0
wiki_fully;1378;Although his parents lived in the United States at the time, his father suffered a heart attack during a family visit to Brazil, which delayed their return to the United States and led to the birth of Roberto in Brazil.;heart attack;['heart attack'];heart attack;100.0
wiki_fully;1379;"However, Byron died on 12 April 2007 after a heart attack and N-Dubz wrote the song ""Papa (Can You Hear Me ?)""";heart attack;['heart attack'];heart attack;100.0
wiki_fully;1380;On January 9, 1997, White died from a heart attack following surgery, only five days after his 80th birthday.;heart attack;['heart attack'];heart attack;100.0
wiki_fully;1382;"And ""Activist's Guide to the Yogyakarta Principles"" stresses that ""it is important to note that while ""sexual orientation"" has been declassified as a mental illness in many countries, ""gender identity"" or ""gender identiy disorder"" often remains in consideration.""";mental illness;['mental illness', 'mental dysfunction', 'behavior disorder', 'psychiatric diagnosis'];mental illness;100.0
wiki_fully;1383;He died in Los Angeles in 1988 of a heart attack, and was buried in Eternal Valley Memorial Park.;heart attack;['heart attack'];heart attack;100.0
wiki_fully;1387;In Ivory's final year of college football, he had 39 rushes for 223 yards in five games before suffering a season-ending knee injury.;knee injury;['knee injury'];knee injury;100.0
wiki_fully;1404;Their first child, Samuel Orchart, was born in May 1857 but died of croup in August of that year.;croup;['croup'];croup;100.0
wiki_fully;1405;In December of that year their son was taken ill with scarlet fever while on holiday in Brighton.;scarlet fever;['scarlet fever'];scarlet fever;100.0
wiki_fully;1406;The day after the birth of her fourth child, in January 1865, Isabella contracted puerperal fever.;puerperal fever;['puerperal fever', 'postpartum fever'];postpartum fever;62.0
wiki_fully;1407;Her widower lived for another twelve years and died of tuberculosis in June 1877 at the age of 46.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;1410;"The terms, ""intrinsic incubation period"" and ""extrinsic incubation period"" are used in vector-borne diseases.";vector-borne diseases;['disease'];disease;50.0
wiki_fully;1413;Despite a temporary attempt at a comeback, Eastman died alone at the age of 49 in Millard Fillmore Hospital in Buffalo of cardiac arrest.;cardiac arrest;['cardiac arrest', 'heart arrest', 'cardiopulmonary arrest'];cardiac arrest;100.0
wiki_fully;1418;The disorder is recognized by the Diagnostic and Statistical Manual of Mental Disorders.;Mental Disorders;['mental illness', 'mental dysfunction', 'behavior disorder', 'psychiatric diagnosis', 'tooth diseases'];mental illness;70.0
wiki_fully;1427;"His style has been described as ""a dressed-down, more digestible version of Don Rickles with multiple personality disorder"".";multiple personality disorder;['multiple personality disorder', 'dual personality'];multiple personality disorder;100.0
wiki_fully;1428;By his next appearance, in Spark of Insanity, he had been modified to have large, blue, crossed eyes.;Spark of Insanity;[];;
