origin;sent_id;sentence;BERN_extracted_ngram;MESHtoCUIs;BERN_CUI_to_CHV_ID;BERN_CHV_terms;BERN_CHV_freq_scores;exact_match_CUIs;exact_match_CUI_to_CHV_ID;exact_match_CHV_terms;exact_match_CHV_freq_scores;qumls_CUIs;qumls_CUI_to_CHV_ID;qumls_CHV_terms;qumls_CHV_freq_scores;CHV_selection;CHV_substitution;sim_scores
House;7393;Paranoia keeps her limber.;Paranoia;['C1456784'];[[]];[[]];[[]];['C1456784'];[[]];[[]];[[]];['C1456784'];[[]];[[]];[[]];[];;
House;7397;Do we include schizophrenia in the differential for D. V.T.?;schizophrenia;['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['schizophrenia'];schizophrenia;100.0
House;7400;Schizophrenia is not the cause of D.V.T.;Schizophrenia;['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['schizophrenia'];schizophrenia;100.0
House;7401;On the other hand, we don't really know anything about schizophrenia, so maybe it is connected.;schizophrenia;['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['schizophrenia'];schizophrenia;100.0
House;7402;Well, schizophrenia explains one mystery-- why you're so fascinated by a woman with a bump in her leg.;schizophrenia;['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['schizophrenia'];schizophrenia;100.0
House;7418;We've got lobotomies, rubber rooms, electric shocks.;lobotomies;[];[];[];[];['C0023930'];[];[];[];['C0023930'];[];[];[];[];;
House;7429;You think I'm interested because of the schizophrenia.;schizophrenia;['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['schizophrenia'];schizophrenia;100.0
House;7482;Because of the tremors, she cuts herself.;tremors;['C0040822', 'C0234376', 'C0234374', 'C0234371', 'C0234381', 'C0234373', 'C0234372', 'C1527384', 'C0235081', 'C0234375', 'C0235082', 'C0235843', 'C0235083', 'C0234377', 'C0235078', 'C0234370', 'C0751564', 'C0234379', 'C0040827', 'C0751565', 'C0149840', 'C0234378'];[['0000012505'], ['0000023312'], [], [], [], ['0000023311'], [], [], [], [], ['0000023447'], [], [], [], [], [], ['0000048460'], ['0000023314'], [], [], ['0000016709'], ['0000023313']];[['tremor'], ['intention tremor'], [], [], [], ['fine tremor'], [], [], [], [], ['muscle tremors'], [], [], [], [], [], ['pill rolling'], ['resting tremor'], [], [], ['senile tremor'], ['postural tremor']];[[0.519477404], [0.414717289], [], [], [], [-1.0], [], [], [], [], [0.467418577], [], [], [], [], [], [-1.0], [-1.0], [], [], [-1.0], [-1.0]];['C0040822'];[['0000012505']];[['tremor']];[[0.519477404]];['C0040822'];[['0000012505']];[['tremor']];[[0.519477404]];['tremor', 'muscle tremors', 'intention tremor', 'fine tremor', 'pill rolling', 'resting tremor', 'senile tremor', 'postural tremor'];tremor;100.0
House;7483;The tremors aren't new.;tremors;['C0040822', 'C0234376', 'C0234374', 'C0234371', 'C0234381', 'C0234373', 'C0234372', 'C1527384', 'C0235081', 'C0234375', 'C0235082', 'C0235843', 'C0235083', 'C0234377', 'C0235078', 'C0234370', 'C0751564', 'C0234379', 'C0040827', 'C0751565', 'C0149840', 'C0234378'];[['0000012505'], ['0000023312'], [], [], [], ['0000023311'], [], [], [], [], ['0000023447'], [], [], [], [], [], ['0000048460'], ['0000023314'], [], [], ['0000016709'], ['0000023313']];[['tremor'], ['intention tremor'], [], [], [], ['fine tremor'], [], [], [], [], ['muscle tremors'], [], [], [], [], [], ['pill rolling'], ['resting tremor'], [], [], ['senile tremor'], ['postural tremor']];[[0.519477404], [0.414717289], [], [], [], [-1.0], [], [], [], [], [0.467418577], [], [], [], [], [], [-1.0], [-1.0], [], [], [-1.0], [-1.0]];['C0040822'];[['0000012505']];[['tremor']];[[0.519477404]];['C0040822'];[['0000012505']];[['tremor']];[[0.519477404]];['tremor', 'muscle tremors', 'intention tremor', 'fine tremor', 'pill rolling', 'resting tremor', 'senile tremor', 'postural tremor'];tremor;100.0
House;7602;What is it, everybody lies except for schizophrenics and their children?;schizophrenics;['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C3825704'];[[]];[[]];[[]];['C3825704'];[[]];[[]];[[]];['schizophrenia'];schizophrenia;92.0
House;7603;It's more likely than malnourishment.;malnourishment;['C0162429'];[['0000017843', '0000018272']];[['malnutrition', 'undernutrition']];[[0.459522501, 0.162096783]];['C0162429'];[['0000017843', '0000018272']];[['malnutrition', 'undernutrition']];[[0.459522501, 0.162096783]];['C0162429'];[['0000017843', '0000018272']];[['malnutrition', 'undernutrition']];[[0.459522501, 0.162096783]];['malnutrition', 'undernutrition'];malnutrition;74.0
House;7716;The tumor's the problem.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;7719;You have cancer.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;7723;She's a schizophrenic mother with no money, on the public dole, in fact, who knocks back vodka every time a breeze blows her way.;schizophrenic;['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];[];[];[];[];['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['schizophrenia'];schizophrenia;92.0
House;7727;"Plan ""B""-- surgery to resect the tumor.";tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;7730;The tumor's way too big.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;7738;Tumors grow, they don't shrink.;Tumors;[];[];[];[];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;7743;It shrinks the tumor temporarily.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;7749;Good morning, Dr. Cuddy.;Cuddy;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;7776;Hi, this is Dr. Cuddy.;Cuddy;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;7793;I need to go pee-pee.;pee-pee;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;7802;"Why am I wasting him on hiccups?""";hiccups;['C0019521'];[['0000006131']];[['hiccup']];[[0.355717991]];['C0019521'];[['0000006131']];[['hiccup']];[[0.355717991]];['C0019521'];[['0000006131']];[['hiccup']];[[0.355717991]];['hiccup'];hiccup;100.0
House;7808;You shrunk the tumor.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;7875;When the Mets lost, you remember?;Mets;[];[];[];[];['C0812270', 'C1705694', 'C2939420'];[[]];[[]];[[]];[];[];[];[];[];;
House;7895;And even if the cancer's in complete remission, he'll still have a mother who hears voices.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;7911;Self-sacrifice is not a symptom of schizophrenia.;schizophrenia;['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['schizophrenia'];schizophrenia;100.0
House;7936;I have a headache.;headache;['C0018681', 'C0423623', 'C0474366', 'C0028838', 'C0751189', 'C0751186', 'C0751187', 'C0751190', 'C0423618', 'C0877781', 'C0751192'];[['0000005820'], [], [], [], [], ['0000048402'], [], [], ['0000033184'], ['0000024303', '0000051929'], []];[['headache'], [], [], [], [], ['orthostatic headache'], [], [], ['throbbing headache'], ['one sided headache', 'one-sided migraine'], []];[[0.733130178], [], [], [], [], [-1.0], [], [], [-1.0], [-1.0, 0.0], []];['C0018681'];[['0000005820']];[['headache']];[[0.733130178]];['C0018681'];[['0000005820']];[['headache']];[[0.733130178]];['headache', 'one-sided migraine', 'orthostatic headache', 'throbbing headache', 'one sided headache'];headache;100.0
House;7939;The neurologist tells me it's an aneurysm.;aneurysm;['C0002940', 'C0333099', 'C2713497'];[['0000001160'], ['0000029610'], ['0000001814']];[['aneurysm'], ['fusiform aneurysm'], ['berry aneurysm']];[[0.465519718], [-1.0], [0.467646657]];['C0002940'];[['0000001160']];[['aneurysm']];[[0.465519718]];[];[];[];[];['aneurysm', 'berry aneurysm', 'fusiform aneurysm'];aneurysm;100.0
House;7995;Thank God I had cancer, huh?;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;8007;It wasn't the D.V.T. It was the schizophrenia.;schizophrenia;['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['C0036341'];[['0000011086']];[['schizophrenia']];[[0.582606313]];['schizophrenia'];schizophrenia;100.0
House;8072;"The vitamin ""K""'caused the D. V.T. And aggravated the liver, but the tumor's the real reason for the bleed.";tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;8218;Any family history of anemia?;anemia;['C0002871'];[['0000001118']];[['anemia']];[[0.621921756]];['C0002871', 'C1000483'];[['0000001118']];[['anemia']];[[0.621921756]];['C0002871'];[['0000001118']];[['anemia']];[[0.621921756]];['anemia'];anemia;100.0
House;8219;My mom died of cancer when I was a kid, my dad's heart gave out a couple of years ago.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;8229;All she has is a cough.;cough;['C0010200'];[['0000033491', '0000003404']];[['cough symptom', 'coughing']];[[-1.0, 0.573581099]];['C0010200', 'C1961131', 'C4084725', 'C4084726', 'C3274924', 'C4084727'];[['0000033491', '0000003404'], []];[['cough symptom', 'coughing'], []];[[-1.0, 0.573581099], []];['C0010200'];[['0000033491', '0000003404']];[['cough symptom', 'coughing']];[[-1.0, 0.573581099]];['coughing', 'cough symptom'];coughing;100.0
House;8277;It could be pneumonia.;pneumonia;['C0032285', 'C0032300', 'C0887898', 'C3714636'];[['0000009867'], ['0000009870'], [], ['0000009867', '0000055518']];[['pneumonia'], ['pneumococcal pneumonia'], [], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.423595921], [], [0.745931431, -1.0]];['C0032285'];[['0000009867']];[['pneumonia']];[[0.745931431]];['C0032285', 'C3714636'];[['0000009867'], ['0000009867', '0000055518']];[['pneumonia'], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.745931431, -1.0]];['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
House;8278;It could be sarcodosis.;sarcodosis;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;8383;Give me some pain killers, or something.;pain;['C0030193', 'C0234238', 'C0234230', 'C0458259', 'C0751407', 'C0234254', 'C0458257', 'C0751408'];[['0000009185'], ['0000023290'], ['0000023286'], [], [], ['0000023301'], [], []];[['pain'], ['ache'], ['burning pain'], [], [], ['radiating pain'], [], []];[[0.972184997], [0.59893252], [0.710785322], [], [], [0.550758686], [], []];['C0030193', 'C0006138', 'C2598155', 'C1557397', 'C1882272', 'C2984058', 'C4085211', 'C4085210', 'C0518090', 'C4085212', 'C1549543'];[['0000009185'], [], []];[['pain'], [], []];[[0.972184997], [], []];['C0030193'];[['0000009185']];[['pain']];[[0.972184997]];['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;8439;Why do you think they put TVs in coma patients' rooms, anyway?;coma;['C0543874', 'C3489733'];[[], []];[[], []];[[], []];['C0009421', 'C0543874', 'C3146279'];[['0000003192'], []];[['coma'], []];[[0.454454647], []];['C0009421'];[['0000003192']];[['coma']];[[0.454454647]];['coma'];coma;100.0
House;8541;Have you done a CT?;CT;[];[];[];[];['C0040405', 'C0009778', 'C1705783', 'C1367551', 'C0009244', 'C1418396', 'C3540513', 'C3813556', 'C3888140', 'C0882201', 'C0010377', 'C0007673'];[];[];[];[];[];[];[];[];;
House;8595;But you don't want definitive, you want to hang on to your delusions as long as you can.;delusions;[];[];[];[];['C0011253'];[['0000003681']];[['delusion']];[[0.288458557]];['C0011253'];[['0000003681']];[['delusion']];[[0.288458557]];['delusion'];delusion;100.0
House;8596;A lavage could prove it's not cancer.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;8613;No lesions, no aneurysms.;aneurysms;['C0002940', 'C0333099', 'C2713497'];[['0000001160'], ['0000029610'], ['0000001814']];[['aneurysm'], ['fusiform aneurysm'], ['berry aneurysm']];[[0.465519718], [-1.0], [0.467646657]];['C0002940'];[['0000001160']];[['aneurysm']];[[0.465519718]];[];[];[];[];['aneurysm', 'berry aneurysm', 'fusiform aneurysm'];aneurysm;100.0
House;8667;They removed almost a foot of necrotic bowel.;necrotic;['C0027540'];[];[];[];['C0027540'];[];[];[];[];[];[];[];[];;
House;8717;Pheochomocytoma sits on top of the adrenal gland, randomly spits out oodles of the stuff.;Pheochomocytoma;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;8776;Let's call the surgeons, we've got to save that tumor.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;8780;I think that is the stink of hypocrisy.;hypocrisy;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;8781;You wouldn't even consider the notion that Clarence's social upbringing was responsible for what he became, but now you're sprinting to the witness stand to blame everything on a little tumor.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;8912;My mom died of cancer when I was a kid.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;8915;Bluish tinge to the fingernails.;Bluish;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;8939;It could be sarcoidosis.;sarcoidosis;['C0036202'];[['0000011044']];[['sarcoidosis']];[[0.242889927]];['C0036202', 'C2697310'];[['0000011044'], []];[['sarcoidosis'], []];[[0.242889927], []];['C0036202'];[['0000011044']];[['sarcoidosis']];[[0.242889927]];['sarcoidosis'];sarcoidosis;100.0
House;9085;But you don't want definitive, you want to hang onto your delusions as long as you can.;delusions;[];[];[];[];['C0011253'];[['0000003681']];[['delusion']];[[0.288458557]];['C0011253'];[['0000003681']];[['delusion']];[[0.288458557]];['delusion'];delusion;100.0
House;9124;Pheochromocytoma sits on top of the adrenal gland, randomly spits out oodles of the stuff.;Pheochromocytoma;['C0031511', 'C1257877'];[['0000009623'], ['0000056263']];[['pheochromocytoma'], ['extra-adrenal pheochromocytoma']];[[0.121736564], [-1.0]];['C0031511'];[['0000009623']];[['pheochromocytoma']];[[0.121736564]];['C0031511'];[['0000009623']];[['pheochromocytoma']];[[0.121736564]];['pheochromocytoma', 'extra-adrenal pheochromocytoma'];pheochromocytoma;100.0
House;9144;Let's call the surgeons, we gotta save that tumor.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;9172;To all your friends, you're delirious;delirious;[];[];[];[];['C0011206'];[['0000003670']];[['delirium']];[[0.219349988]];['C0011206'];[['0000003670']];[['delirium']];[[0.219349988]];['delirium'];delirium;86.0
House;9302;I was atone of those cancer camps.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;9353;So, the tumor's a coincidence?;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;9449;I was at one of those cancer camps.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;9457;All the hospital visits, the counselors at the cancer camps.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;9464;Which means there's a tumor in her heart.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;9470;The tumor, for example.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;9482;They found a tumor.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;9490;The tumor is Al-Qaeda, the big bad guy, the brains.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;9546;Which means cancer, which means no way it's two minutes.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;9551;I got a nine-year-old with cancer.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;9555;The cancer's in remission?;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;9563;Latent neurotoxicity from the chemo treatments.;neurotoxicity;[];[];[];[];['C0235032'];[['0000023439']];[['neurotoxicity']];[[0.195019151]];['C0235032'];[['0000023439']];[['neurotoxicity']];[[0.195019151]];['neurotoxicity'];neurotoxicity;100.0
