origin;sent_id;sentence;source_term;CHV_selection;CHV_substitution;sim_scores
House;49893;Most common is aspergillus.;aspergillus;[];;
House;50026;Chances of tachycardia-- you have my permission to blame foreman at any negligence trial.;tachycardia;['rapid heartbeat', 'rapid and irregular heartbeat'];rapid heartbeat;31.0
House;50101;Where there's moisture, a lot of it-say,katrina moist-- zygomycosis.;zygomycosis;['zygomycosis'];zygomycosis;100.0
House;50126;It's just a couple of medical histories, one with a minor cancer concern.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;50151;She's a katrina victim.;katrina;[];;
House;50153;He's a katrina victim victim.;katrina;[];;
House;50158;an arrhythmia.One-time event?;arrhythmia;['Abnormal heart rhythms'];Abnormal heart rhythms;55.0
House;50159;What are we going to do, keep her in a room on a cardiac monitor until she has another arrhythmia?;arrhythmia;['Abnormal heart rhythms'];Abnormal heart rhythms;55.0
House;50162;You can't induce an arrhythmia on someone whose heart nearly gave out 48 hours ago.;arrhythmia;['Abnormal heart rhythms'];Abnormal heart rhythms;55.0
House;50210;Her heart's fragile after that last attack.Chances of tachycardia-- you have my permission to blame foreman at any negligence trial.;tachycardia;['rapid heartbeat', 'rapid and irregular heartbeat'];rapid heartbeat;31.0
House;50243;If she did have a hallucination, then the heart problem that we predicted,found, and fixed was just a gigantic coincidence.;hallucination;['hallucination', 'hearing voices', 'auditory hallucinations', 'hypnagogic hallucinations', 'visual hallucinations', 'gustatory hallucinations', 'hypnapompic hallucinations', 'olfactory hallucinations', 'organic hallucinosis', 'sensory hallucinations', 'tactile hallucinations'];hallucination;100.0
House;50247;She needs a crp,a rheumatoid factor;rheumatoid;['rheumatoid arthritis'];rheumatoid arthritis;69.0
House;50347;Wanted to marry her.I thought she was flaky.;flaky;[];;
House;50370;it's too early to see jaundice from her liver.;jaundice;['jaundice'];jaundice;100.0
House;50375;Both by-products of hemochromatosis, just like granddad used to make.;hemochromatosis;['hemochromatosis', 'hereditary hemochromatosis'];hemochromatosis;100.0
House;50397;We developed a theory.Hemochromatosis.;Hemochromatosis;['hemochromatosis', 'hereditary hemochromatosis'];hemochromatosis;100.0
House;50411;The most common is aspergillus.;aspergillus;[];;
House;50446;Where there's moisture, a lot of it--say,katrina moist-- zygomycosis.Only occurs at the highest levels of mold.;zygomycosis;['zygomycosis'];zygomycosis;100.0
House;50472;EEG's back to normal No hallucinations.;hallucinations;['hallucination', 'hearing voices', 'auditory hallucinations', 'hypnagogic hallucinations', 'visual hallucinations', 'gustatory hallucinations', 'hypnapompic hallucinations', 'olfactory hallucinations', 'organic hallucinosis', 'sensory hallucinations', 'tactile hallucinations'];hallucination;100.0
House;50567;I'm talking to Cuddy.;Cuddy;[];;
House;50634;Showed no cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;50746;We would have done an LP two days ago if we could have.;LP;[];;
House;50787;No way, hizzie.;hizzie;[];;
House;50789;He could have had a granuloma in his sinuses that bled, which could have been caused by Wegener's.;granuloma;['granuloma', 'granulomatous lesion'];granulomatous lesion;69.0
House;50809;It wouldn't be that uncommon after trauma.;trauma;['trauma', 'injury from an external force', 'injuries wounds', 'physical wound'];trauma;100.0
House;50823;Wouldn't cause fever.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;50826;It causes the fever.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;50846;showed no cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;50860;we tested for cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;50907;He's had a fever unabated for two;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;51048;Since we don't have a definitive answer, we must not have done an LP.;LP;[];;
House;51089;If it's alleviating pain, who knows what else it's doing?;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;51113;We would have done an LP two days ago if we could have, but that much pressure, something's bound to go...;LP;[];;
House;51151;We're having trouble finding out what infection your husband has, and the most likely culprit is an STD.;STD;['sexually transmitted diseases (STDs)'];sexually transmitted diseases (STDs);21.0
House;51191;He could've had a granuloma in his sinuses that bled, which could've been caused by Wegener's.;granuloma;['granuloma', 'granulomatous lesion'];granulomatous lesion;69.0
House;51224;It wouldn't be that uncommon after a trauma, after that much blood loss.;trauma;['trauma', 'injury from an external force', 'injuries wounds', 'physical wound'];trauma;100.0
House;51240;For some reason, somebody decided to put me in a dissociative coma instead of just putting me out.;dissociative;['dissociative disorders', 'fugue', 'dissociation'];dissociative disorders;67.0
House;51245;There's about a 50% chance your pain will come back, which of course means there is a 50% chance that it won't.;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;51246;Are you experiencing any neurological symptoms?;neurological;['nervous system disease', 'system disorders of the nervous system'];nervous system disease;29.0
House;51252;It'd mess with his brain, wouldn't cause fever.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;51256;Foreign object, body wants to get rid of it, that causes the fever.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;51290;No reason why he's got a fever of 103, and no reason why his tongue won't fit in his mouth.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;51313;We tested for cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;51340;The only way you could come to terms with your disability was to somehow make it mean nothing.;disability;['disability'];disability;100.0
House;51368;Wilson was the hallucinatee.;Wilson;['hepatolenticular degeneration'];hepatolenticular degeneration;13.0
House;51393;He's had a fever unabated for two...;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;51502;I'm having hallucinations, blackouts.;hallucinations;['hallucination', 'hearing voices', 'auditory hallucinations', 'hypnagogic hallucinations', 'visual hallucinations', 'gustatory hallucinations', 'hypnapompic hallucinations', 'olfactory hallucinations', 'organic hallucinosis', 'sensory hallucinations', 'tactile hallucinations'];hallucination;100.0
House;51534;We'd have done an LP two days ago if we could have, but that much pressure, something's bound to...;LP;[];;
House;51638;If it was meningitis, we'd all be sick.;meningitis;['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0
House;51651;Neither of them had any sort of paralysis.;paralysis;"['paralysis', ""todd's paralysis""]";paralysis;100.0
House;51652;Joe could have died before the paralysis had a chance to present.;paralysis;"['paralysis', ""todd's paralysis""]";paralysis;100.0
House;51724;First symptom is euphoria.;euphoria;[];;
House;51730;It's like she's in a zone and her abdominal muscles become dystonic.;dystonic;[];;
House;51733;I looked up a few articles on epilepsy.;epilepsy;['epilepsy', 'aura'];epilepsy;100.0
House;51758;Epilepsy is horrifying.;Epilepsy;['epilepsy', 'aura'];epilepsy;100.0
House;51805;I can handle the pain of the pancreatitis.;pancreatitis;['pancreas Inflammation'];pancreas Inflammation;61.0
House;51995;I'm often jealous of small animals and retarded children.;retarded;[];;
House;52008;Pain makes us make bad decisions.;Pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;52009;Fear of pain is almost as big a motivator.;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;52022;While he's not getting better, he's going to experience so much pain that we'll have to put him in a chemically-induced coma while we figure out what to do next.;coma;['coma'];coma;100.0
House;52027;When your son is in a coma, you're the one who's gonna have to make the medical decisions for him.;coma;['coma'];coma;100.0
House;52164;It's riddled with Naegleria.;Naegleria;[];;
House;52223;Fear of pain... is almost as big a motivator.;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;52290;Guillain-Barr is also on the table.;Guillain-Barr;['guillain-barre syndrome (GBS)'];guillain-barre syndrome (GBS);70.0
House;52313;And her abdominal muscles become dystonic.;dystonic;[];;
House;52440;Pain makes us bad decisions.;Pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;52441;Fear of pain...;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;52567;Fear of pain...is almost as big a motivator.;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;52570;When your son is in a coma,;coma;['coma'];coma;100.0
House;52617;Steve's still acting normal No sign of contractures.;contractures;['contracture', 'muscle contracture'];muscle contracture;77.0
House;52650;I Iooked up a few articles on epilepsy.;epilepsy;['epilepsy', 'aura'];epilepsy;100.0
House;52669;While he's not getting better, he's going to experience so much pain that we'II have to put him in a chemically-induced coma while we figure out what to do next.;coma;['coma'];coma;100.0
House;52702;When your son is in a coma... you're the one who's gonna have to make the medical decisions for him.;coma;['coma'];coma;100.0
House;52793;The guy had cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;52865;Could be an infectious process, TB.;TB;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);25.0
House;52870;And the fake paralysis is a real neurological symptom.;paralysis;"['paralysis', ""todd's paralysis""]";paralysis;100.0
House;52879;No, I mean, all the other doctors, all they did was obsess on the cancer, the treatment, the damage.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;53008;This could be cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;53017;A few micro tumors on the meninges, suddenly you're choking to death.;tumors;['tumor'];tumor;100.0
House;53039;We told you he had haemorrhage;haemorrhage;['bleeding'];bleeding;13.0
House;53045;5 cm, grade four astrocytoma between the parietal;astrocytoma;['astrocytoma', 'anaplastic astrocytoma', 'pilocytic astrocytoma', 'fibrillary astrocytoma', 'diffuse astrocytoma', 'mixed oligoastrocytoma'];astrocytoma;100.0
House;53152;The guy had cancer.He's a lump.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;53241;Or vasculitis would alsoplain the effusion.;vasculitis;['infection of the blood vessel'];infection of the blood vessel;24.0
House;53242;but not the paralysis.;paralysis;"['paralysis', ""todd's paralysis""]";paralysis;100.0
House;53253;No, I mean,all the other doctors, all they did was obsess on the cancer, the treatment, the damage.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;53338;Doc scanned his head,found a tumor.;tumor;['tumor'];tumor;100.0
House;53387;Does this meanthe cancer's back?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;53400;he is the one who didn'y die we told you he had haemorrhage you told me he bleed into his brain not out of his ear gotta drop this;haemorrhage;['bleeding'];bleeding;13.0
House;53476;Thank you, Dr. Cuddy...;Cuddy;[];;
House;53505;Or vasculitis would also plain the effusion.;vasculitis;['infection of the blood vessel'];infection of the blood vessel;24.0
House;53542;fever plus frequent urination could mean prostatitis.;prostatitis;['prostate inflammation'];prostate inflammation;64.0
House;53556;If we found cancer,;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;53557;It wouldn't be the original cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;53651;What about post-hair-transplant aphasia guy?;aphasia;['inability to understand or express language', 'global aphasia', 'dysphasia', 'acquired aphasia'];inability to understand or express language;21.0
House;53707;It's not MS.;MS;['multiple sclerosis (MS)', 'mitral valve stenosis'];multiple sclerosis (MS);19.0
House;53789;It could be an infectious process, TB.;TB;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);25.0
House;53790;Or vasculitis would also explain the effusion.;vasculitis;['infection of the blood vessel'];infection of the blood vessel;24.0
House;53806;No, I mean, all the other doctors, all they did was obsess on the cancer, the treatment, the damage, just trying to fix him.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;53923;Patient's headaches increased.;headaches;['headache', 'one-sided migraine', 'orthostatic headache', 'throbbing headache', 'one sided headache'];headache;100.0
House;53924;Doc scanned his head, found a tumor.;tumor;['tumor'];tumor;100.0
House;53937;Fever plus frequent urination could mean prostatitis.;prostatitis;['prostate inflammation'];prostate inflammation;64.0
House;53996;Does this mean the cancer's back?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;54015;Surgeon repaired the CSF leak.;CSF;[];;
House;54018;We told you he'd hemorrhage.;hemorrhage;['bleeding'];bleeding;14.0
House;54025;Five-centimeter, grade-four astrocytoma between the parietal...;astrocytoma;['astrocytoma', 'anaplastic astrocytoma', 'pilocytic astrocytoma', 'fibrillary astrocytoma', 'diffuse astrocytoma', 'mixed oligoastrocytoma'];astrocytoma;100.0
House;54207;Penetration causes the bleed, trauma causes the fantasy.;trauma;['trauma', 'injury from an external force', 'injuries wounds', 'physical wound'];trauma;100.0
House;54221;Nightmares aren't a symptom of anything other than wanting to sleep with mommy.;Nightmares;['nightmares', 'nightmare disorder'];nightmares;100.0
House;54292;Let's pray he hasn't gone into hyperdrive.;hyperdrive;[];;
House;54404;The trade-off being that leaving his blood pressure that high risks stroke,;stroke;['stroke', 'acute stroke'];stroke;100.0
House;54405;M. I., and blindness.;blindness;['blindness', 'blind vision', 'amaurosis', 'complete blindness', 'temporary vision loss'];blindness;100.0
House;54421;What if he was hypertensive the other two times that he clotted?;hypertensive;['with high blood pressure', 'high blood pressure', 'high blood pressure disorder'];with high blood pressure;37.0
House;54425;He could have easily been hypertensive.;hypertensive;['with high blood pressure', 'high blood pressure', 'high blood pressure disorder'];with high blood pressure;37.0
House;54467;So you found an arrhythmia.;arrhythmia;['Abnormal heart rhythms'];Abnormal heart rhythms;55.0
House;54468;That's not an arrhythmia.;arrhythmia;['Abnormal heart rhythms'];Abnormal heart rhythms;55.0
House;54537;It's the same way we search for cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;54557;Explains the intermittent bleeding disorder.;bleeding;['bleeding'];bleeding;100.0
House;54561;Explains the continuing hypertensive issues.;hypertensive;['with high blood pressure', 'high blood pressure', 'high blood pressure disorder'];with high blood pressure;37.0
House;54645;Maybe epilepsy, maybe psychological.;epilepsy;['epilepsy', 'aura'];epilepsy;100.0
House;54748;Brain waves indicate mild hallucination.;hallucination;['hallucination', 'hearing voices', 'auditory hallucinations', 'hypnagogic hallucinations', 'visual hallucinations', 'gustatory hallucinations', 'hypnapompic hallucinations', 'olfactory hallucinations', 'organic hallucinosis', 'sensory hallucinations', 'tactile hallucinations'];hallucination;100.0
House;54810;Well, he's not gonna OD on puzzles.;OD;[];;
House;54821;Trauma causes the fantasy.;Trauma;['trauma', 'injuries wounds', 'injury from an external force', 'physical wound'];trauma;100.0
House;54894;Trade-off being that leaving his blood pressure that high risks stroke,;stroke;['stroke', 'acute stroke'];stroke;100.0
House;54901;He could've easily been hypertensive.;hypertensive;['with high blood pressure', 'high blood pressure', 'high blood pressure disorder'];with high blood pressure;37.0
House;54911;So you've found an arrhythmia?;arrhythmia;['Abnormal heart rhythms'];Abnormal heart rhythms;55.0
House;55017;Brain waves indicate a mild hallucination.;hallucination;['hallucination', 'hearing voices', 'auditory hallucinations', 'hypnagogic hallucinations', 'visual hallucinations', 'gustatory hallucinations', 'hypnapompic hallucinations', 'olfactory hallucinations', 'organic hallucinosis', 'sensory hallucinations', 'tactile hallucinations'];hallucination;100.0
House;55059;71-year-old cancer research specialist.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;55204;No abnormal nuclei means no leukemia.;leukemia;['leukemia', 'all types of leukemia'];leukemia;100.0
House;55233;Administer a prescription pain killer to a patient who's in pain?;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;55246;And a reasonable person would obviously consent to being put in a coma against their will just to satisfy your curiosity?;coma;['coma'];coma;100.0
House;55253;Start him on an IVIG for the lupus and get a colonoscopy.;lupus;['lupus erythematosus', 'lupus vulgaris', 'discoid lupus erythematosus', 'systemic lupus erythematosus (SLE)'];lupus erythematosus;38.0
House;55254;The lupus could be hiding there.;lupus;['lupus erythematosus', 'lupus vulgaris', 'discoid lupus erythematosus', 'systemic lupus erythematosus (SLE)'];lupus erythematosus;38.0
House;55321;So would lymphoma.;lymphoma;['lymphoma'];lymphoma;100.0
House;55362;71 years old, cancer research specialist.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;55448;Start him on an IVIG for the lupus, and get a colonoscopy.;lupus;['lupus erythematosus', 'lupus vulgaris', 'discoid lupus erythematosus', 'systemic lupus erythematosus (SLE)'];lupus erythematosus;38.0
House;55699;Mycoplasma or strep pneumo.;Mycoplasma;['mycoplasma infection'];mycoplasma infection;74.0
House;55823;And a reasonable person would obviously consent to being put in a coma against their will just to satisfy your curiosity.;coma;['coma'];coma;100.0
House;55837;Start him on an ivig for the lupus, and get a colonoscopy.;lupus;['lupus erythematosus', 'lupus vulgaris', 'discoid lupus erythematosus', 'systemic lupus erythematosus (SLE)'];lupus erythematosus;38.0
House;55869;So we know it's not lupus.;lupus;['lupus erythematosus', 'lupus vulgaris', 'discoid lupus erythematosus', 'systemic lupus erythematosus (SLE)'];lupus erythematosus;38.0
House;55918;Or the hypoxia from the arrest stunned his CNS.;hypoxia;['oxygen deficiency', 'anoxia', 'hypoxemia'];oxygen deficiency;20.0
House;55934;Your bone marrow was hypocellular.;hypocellular;['hypocellular'];hypocellular;100.0
House;55986;Who knows how many cancers you caused?;cancers;['cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;56009;We rejected amyloidosis because it didn't fit the first symptom we found.;amyloidosis;['amyloidosis'];amyloidosis;100.0
House;56037;7 1-year-old cancer research specialist.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;56053;Start him on an MG for the lupus and get a colonoscopy.;lupus;['lupus erythematosus', 'lupus vulgaris', 'discoid lupus erythematosus', 'systemic lupus erythematosus (SLE)'];lupus erythematosus;38.0
House;56054;The MG made him worse.;MG;['myasthenia gravis (MG)', 'ocular myasthenia gravis', 'ocular myasthenia'];myasthenia gravis (MG);19.0
House;56096;Start him on an IV IG for the lupus, and get a colonoscopy.;lupus;['lupus erythematosus', 'lupus vulgaris', 'discoid lupus erythematosus', 'systemic lupus erythematosus (SLE)'];lupus erythematosus;38.0
House;56115;Dr.House-- you have amyloidosis.;amyloidosis;['amyloidosis'];amyloidosis;100.0
House;56124;Or it's something medical sounding, like dysesthesia.;dysesthesia;['dysesthesia', 'crawling sensation', 'abnormal sensation'];dysesthesia;100.0
House;56135;You know what it's gonna be like ,trying to put an autistic kid into a nuclear scanner?;autistic;['autism'];autism;83.0
House;56154;Yes,if only you were handicapped.;handicapped;[];;
House;56191;Infection, parasite, cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;56215;Yeah, that's why we're thinking cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;56233;Uh, no cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;56237;What's the difference between cancer cells and liver cells?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;56242;Our ten-year-old boy does not have a drinking problem or cirrhosis.;cirrhosis;['liver cirrhosis'];liver cirrhosis;73.0
House;56244;Cirrhosis explains the symptoms.;Cirrhosis;['liver cirrhosis'];liver cirrhosis;73.0
House;56276;biopsy was negative for cirrhosis.;cirrhosis;['liver cirrhosis'];liver cirrhosis;73.0
House;56319;So he has three tumors and we missed all of them.;tumors;['tumor'];tumor;100.0
House;56385;Or it's something medical sounding,like dysesthesia.;dysesthesia;['dysesthesia', 'crawling sensation', 'abnormal sensation'];dysesthesia;100.0
House;56388;When their son was diagnosed with autism,they both quit.;autism;['autism'];autism;100.0
House;56401;And ana for lupus.;lupus;['lupus erythematosus', 'lupus vulgaris', 'discoid lupus erythematosus', 'systemic lupus erythematosus (SLE)'];lupus erythematosus;38.0
House;56413;You know what it's gonna be like,trying to put an autistic kid into a nuclear scanner?;autistic;['autism'];autism;83.0
House;56455;Yes,if onlyyou were handicapped.;handicapped;[];;
House;56526;Infection,parasite,cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;56563;Yeah,that's whywe're thinking cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;56602;Uh,no cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;56608;Cancer cells break into thelymphatic system all the time.;Cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;56609;But we're not talkingabout cancer cells.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;56610;What's the difference between cancer cellsand liver cells?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;56612;Cancer cells are damaged.;Cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;56622;""" Our ten-year-old boy does nothave a drinking problem or cirrhosis.";cirrhosis;['liver cirrhosis'];liver cirrhosis;73.0
House;56624;Cirrhosis explainsthe symptoms.;Cirrhosis;['liver cirrhosis'];liver cirrhosis;73.0
House;56645;Do a biopsyto confirm cirrhosis.;cirrhosis;['liver cirrhosis'];liver cirrhosis;73.0
House;56687;biopsy was negativefor cirrhosis.;cirrhosis;['liver cirrhosis'];liver cirrhosis;73.0
House;56770;It's consistent with jimsonweedpoisoning--ocular paralysis.;paralysis;"['paralysis', ""todd's paralysis""]";paralysis;100.0
House;56778;it's a tumor.;tumor;['tumor'];tumor;100.0
House;56784;So he has three tumorsand we missed all of them.;tumorsand;[];;
House;56843;It's not a tumor,foreman.;tumor;['tumor'];tumor;100.0
House;56905;Severely autistic.;autistic;['autism'];autism;83.0
House;56913;Or it's something medical-sounding, like dysesthesia.;dysesthesia;['dysesthesia', 'crawling sensation', 'abnormal sensation'];dysesthesia;100.0
House;56918;When their son was diagnosed with autism, they both quit.;autism;['autism'];autism;100.0
House;56928;Don't be so quick to dismiss pain.;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;56942;You know what it's going to be like trying to put an autistic kid into a nuclear scanner?;autistic;['autism'];autism;83.0
House;56995;Yes, if only you were handicapped.;handicapped;[];;
House;57041;The kid is constipated.;constipated;['constipation', 'colonic inertia', 'dyschezia'];constipation;100.0
House;57064;I smelled weakness.;weakness;['weakness', 'debility'];weakness;100.0
House;57091;An infection, parasite, cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;57097;Which means this has nothing to do with Cuddy.;Cuddy;[];;
House;57106;That just leaves cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;57130;That's why we're thinking cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;57175;No cancer because these aren't lymph cells.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;57184;Cancer cells break into the lymphatic system all the time.;Cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;57185;But we're not talking about cancer cells.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;57186;So what's the difference between cancer cells and liver cells?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
