origin;sent_id;sentence;BERN_extracted_ngram;MESHtoCUIs;BERN_CUI_to_CHV_ID;BERN_CHV_terms;BERN_CHV_freq_scores;exact_match_CUIs;exact_match_CUI_to_CHV_ID;exact_match_CHV_terms;exact_match_CHV_freq_scores;qumls_CUIs;qumls_CUI_to_CHV_ID;qumls_CHV_terms;qumls_CHV_freq_scores;CHV_selection;CHV_substitution;sim_scores
House;20380;It's definitely a tuberculoma.;tuberculoma;['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041295'];[['0000012629']];[['tuberculoma']];[[0.097851298]];['C0041295'];[['0000012629']];[['tuberculoma']];[[0.097851298]];['tuberculoma', 'tuberculous', 'tuberculosis (TB)'];tuberculoma;100.0
House;20382;Well, a tuberculoma doesn't give you a temperature of 105.;tuberculoma;['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041295'];[['0000012629']];[['tuberculoma']];[[0.097851298]];['C0041295'];[['0000012629']];[['tuberculoma']];[[0.097851298]];['tuberculoma', 'tuberculous', 'tuberculosis (TB)'];tuberculoma;100.0
House;20383;Then it's a tuberculoma and something else.;tuberculoma;['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041295'];[['0000012629']];[['tuberculoma']];[[0.097851298]];['C0041295'];[['0000012629']];[['tuberculoma']];[[0.097851298]];['tuberculoma', 'tuberculous', 'tuberculosis (TB)'];tuberculoma;100.0
House;20387;A fever that high has to be bacterial.;fever;['C0015967'];[['0000005010', '0000022654', '0000022653']];[['fever', 'hyperthermic', 'feverish']];[[0.817293983, -1.0, -1.0]];['C0015967', 'C0424755'];[['0000005010', '0000022654', '0000022653'], ['0000033391']];[['fever', 'hyperthermic', 'feverish'], ['fever symptoms']];[[0.817293983, -1.0, -1.0], [0.54892969]];['C0015967'];[['0000005010', '0000022654', '0000022653']];[['fever', 'hyperthermic', 'feverish']];[[0.817293983, -1.0, -1.0]];['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;20392;She didn't have a fever when I admitted her.;fever;['C0015967'];[['0000005010', '0000022654', '0000022653']];[['fever', 'hyperthermic', 'feverish']];[[0.817293983, -1.0, -1.0]];['C0015967', 'C0424755'];[['0000005010', '0000022654', '0000022653'], ['0000033391']];[['fever', 'hyperthermic', 'feverish'], ['fever symptoms']];[[0.817293983, -1.0, -1.0], [0.54892969]];['C0015967'];[['0000005010', '0000022654', '0000022653']];[['fever', 'hyperthermic', 'feverish']];[[0.817293983, -1.0, -1.0]];['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;20451;It looks like meningitis.;meningitis;['C0025289', 'C0030167'];[['0000007932'], ['0000009175']];[['meningitis'], ['pachymeningitis']];[[0.665025622], [-1.0]];['C0025289', 'C0497299'];[['0000007932'], ['0000037436']];[['meningitis'], ['meningitis/encephalitis']];[[0.665025622], [-1.0]];['C0025289'];[['0000007932']];[['meningitis']];[[0.665025622]];['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0
House;20452;Well, meningitis is nice and simple.;meningitis;['C0025289', 'C0030167'];[['0000007932'], ['0000009175']];[['meningitis'], ['pachymeningitis']];[[0.665025622], [-1.0]];['C0025289', 'C0497299'];[['0000007932'], ['0000037436']];[['meningitis'], ['meningitis/encephalitis']];[[0.665025622], [-1.0]];['C0025289'];[['0000007932']];[['meningitis']];[[0.665025622]];['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0
House;20464;Bacterial meningitis-- highly contagious.;Bacterial meningitis;['C0085437'];[['0000015608']];[['bacterial meningitis']];[[0.590625788]];['C0085437'];[['0000015608']];[['bacterial meningitis']];[[0.590625788]];['C0085437', 'C0025297', 'C0085437'];[['0000015608'], ['0000007938'], ['0000015608']];[['bacterial meningitis'], ['viral meningitis'], ['bacterial meningitis']];[[0.590625788], [0.572388709], [0.590625788]];['bacterial meningitis', 'viral meningitis'];bacterial meningitis;100.0
House;20486;The kidney problems could result in weight loss.;kidney problems;[];[];[];[];['C0812426'];[['0000049580', '0000049153']];[['kidney trouble', 'renal problem']];[[-1.0, -1.0]];['C0812426'];[['0000049580', '0000049153']];[['kidney trouble', 'renal problem']];[[-1.0, -1.0]];['kidney trouble', 'renal problem'];kidney trouble;81.0
House;20549;We must be wrong about the meningitis.;meningitis;['C0025289', 'C0030167'];[['0000007932'], ['0000009175']];[['meningitis'], ['pachymeningitis']];[[0.665025622], [-1.0]];['C0025289', 'C0497299'];[['0000007932'], ['0000037436']];[['meningitis'], ['meningitis/encephalitis']];[[0.665025622], [-1.0]];['C0025289'];[['0000007932']];[['meningitis']];[[0.665025622]];['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0
House;20553;It's still meningitis.;meningitis;['C0025289', 'C0030167'];[['0000007932'], ['0000009175']];[['meningitis'], ['pachymeningitis']];[[0.665025622], [-1.0]];['C0025289', 'C0497299'];[['0000007932'], ['0000037436']];[['meningitis'], ['meningitis/encephalitis']];[[0.665025622], [-1.0]];['C0025289'];[['0000007932']];[['meningitis']];[[0.665025622]];['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0
House;20575;Well, then she's dying, 'cause the meningitis treatment isn't helping her.;meningitis;['C0025289', 'C0030167'];[['0000007932'], ['0000009175']];[['meningitis'], ['pachymeningitis']];[[0.665025622], [-1.0]];['C0025289', 'C0497299'];[['0000007932'], ['0000037436']];[['meningitis'], ['meningitis/encephalitis']];[[0.665025622], [-1.0]];['C0025289'];[['0000007932']];[['meningitis']];[[0.665025622]];['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0
House;20588;We can't chase down every sensory neuropathy.;sensory neuropathy;[];[];[];[];['C0151313'];[['0000016960']];[['sensory neuropathy']];[[0.295982134]];['C0151313'];[['0000016960']];[['sensory neuropathy']];[[0.295982134]];['sensory neuropathy'];sensory neuropathy;100.0
House;20670;Allergies, medication, previous diagnoses, treatment;Allergies;['C0020517', 'C1527304'];[['0000006439', '0000050654', '0000057872'], []];[['allergy', 'hypersensitivity symptom', 'hypersensitivity'], []];[[0.836777069, -1.0, 0.310206981], []];['C0020517'];[['0000006439', '0000050654', '0000057872']];[['allergy', 'hypersensitivity symptom', 'hypersensitivity']];[[0.836777069, -1.0, 0.310206981]];['C0020517'];[['0000006439', '0000050654', '0000057872']];[['allergy', 'hypersensitivity symptom', 'hypersensitivity']];[[0.836777069, -1.0, 0.310206981]];['allergy', 'hypersensitivity', 'hypersensitivity symptom'];allergy;100.0
House;20683;And the cancer wouldn't account for the alleged twitch or any ofher other alleged symptoms.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;20737;Or it could be Disseminated Intravascular Coagulopathy.;Intravascular Coagulopathy;['C0005779'];[['0000001990']];[['bleeding tendency']];[[-1.0]];[];[];[];[];['C0005779'];[['0000001990']];[['bleeding tendency']];[[-1.0]];['bleeding tendency'];bleeding tendency;21.0
House;20768;Looks like Cuddy.;Cuddy;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;20772;If he bleeds, he could stroke.;stroke;['C0038454', 'C0751956'];[['0000011781'], ['0000048516']];[['stroke'], ['acute stroke']];[[0.799621631], [0.612045288]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['stroke', 'acute stroke'];stroke;100.0
House;20787;How about them cheap meningitis drugs they pawning off in Africa?;meningitis;['C0025289', 'C0030167'];[['0000007932'], ['0000009175']];[['meningitis'], ['pachymeningitis']];[[0.665025622], [-1.0]];['C0025289', 'C0497299'];[['0000007932'], ['0000037436']];[['meningitis'], ['meningitis/encephalitis']];[[0.665025622], [-1.0]];['C0025289'];[['0000007932']];[['meningitis']];[[0.665025622]];['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0
House;20806;The blood work will show us which type of pneumonia it is.;pneumonia;['C0032285', 'C0032300', 'C0887898', 'C3714636'];[['0000009867'], ['0000009870'], [], ['0000009867', '0000055518']];[['pneumonia'], ['pneumococcal pneumonia'], [], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.423595921], [], [0.745931431, -1.0]];['C0032285'];[['0000009867']];[['pneumonia']];[[0.745931431]];['C0032285', 'C3714636'];[['0000009867'], ['0000009867', '0000055518']];[['pneumonia'], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.745931431, -1.0]];['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
House;20814;He's breaking into Cuddy's home.;Cuddy;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;20885;His chest X-ray'sall wrong for chlamydial pneumonia.;chlamydial pneumonia;['C0339959'];[['0000030554']];[['chlamydial pneumonia']];[[-1.0]];['C0339959'];[['0000030554']];[['chlamydial pneumonia']];[[-1.0]];['C0339959'];[['0000030554']];[['chlamydial pneumonia']];[[-1.0]];['chlamydial pneumonia'];chlamydial pneumonia;100.0
House;20919;But you won't die of gangrene while we are looking.;gangrene;['C0017086'];[['0000005347']];[['gangrene']];[[0.330844899]];['C0017086'];[['0000005347']];[['gangrene']];[[0.330844899]];['C0017086'];[['0000005347']];[['gangrene']];[[0.330844899]];['gangrene'];gangrene;100.0
House;20976;I already put him on psittacosis meds.;psittacosis;['C0029291'];[['0000009036']];[['psittacosis']];[[0.100526456]];['C0029291', 'C0276108'];[['0000009036'], ['0000026911']];[['psittacosis'], ['chlamydiosis']];[[0.100526456], [-1.0]];['C0029291', 'C0276108'];[['0000009036'], ['0000026911']];[['psittacosis'], ['chlamydiosis']];[[0.100526456], [-1.0]];['psittacosis', 'chlamydiosis'];psittacosis;100.0
House;21087;Sorry to interrupt, but we have a patient with a probable brain tumor.;brain tumor;['C0006118', 'C0496899', 'C0153633', 'C0750979', 'C0750974', 'C1527390', 'C0750977'];[['0000002140', '0000048378'], ['0000037414'], ['0000017364', '0000048379'], [], ['0000048376'], ['0000048378'], ['0000048377']];[['brain tumor', 'brain tumor'], ['benign brain tumor'], ['brain cancer', 'malignant brain tumor'], [], ['primary brain tumors'], ['brain tumor'], ['recurrent brain tumors']];[[0.82197635, 0.82197635], [-1.0], [0.88644865, -1.0], [], [-1.0], [0.82197635], [-1.0]];['C0006118'];[['0000002140', '0000048378']];[['brain tumor', 'brain tumor']];[[0.82197635, 0.82197635]];['C0006118'];[['0000002140', '0000048378']];[['brain tumor', 'brain tumor']];[[0.82197635, 0.82197635]];['brain tumor', 'brain cancer', 'benign brain tumor', 'malignant brain tumor', 'primary brain tumors', 'recurrent brain tumors'];brain tumor;100.0
House;21101;If there is a tumor, this test will show us.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;21117;No signs of mold or fungus anywhere, either.;mold;[];[];[];[];['C0369241', 'C3854322'];[];[];[];[];[];[];[];[];;
House;21135;Time course means we can rule out cancer and M.S.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;21145;And I'm not talking fever here.;fever;['C0015967'];[['0000005010', '0000022654', '0000022653']];[['fever', 'hyperthermic', 'feverish']];[[0.817293983, -1.0, -1.0]];['C0015967', 'C0424755'];[['0000005010', '0000022654', '0000022653'], ['0000033391']];[['fever', 'hyperthermic', 'feverish'], ['fever symptoms']];[[0.817293983, -1.0, -1.0], [0.54892969]];['C0015967'];[['0000005010', '0000022654', '0000022653']];[['fever', 'hyperthermic', 'feverish']];[[0.817293983, -1.0, -1.0]];['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;21151;Tell him he may have a massive brain tumor.;brain tumor;['C0006118', 'C0496899', 'C0153633', 'C0750979', 'C0750974', 'C1527390', 'C0750977'];[['0000002140', '0000048378'], ['0000037414'], ['0000017364', '0000048379'], [], ['0000048376'], ['0000048378'], ['0000048377']];[['brain tumor', 'brain tumor'], ['benign brain tumor'], ['brain cancer', 'malignant brain tumor'], [], ['primary brain tumors'], ['brain tumor'], ['recurrent brain tumors']];[[0.82197635, 0.82197635], [-1.0], [0.88644865, -1.0], [], [-1.0], [0.82197635], [-1.0]];['C0006118'];[['0000002140', '0000048378']];[['brain tumor', 'brain tumor']];[[0.82197635, 0.82197635]];['C0006118'];[['0000002140', '0000048378']];[['brain tumor', 'brain tumor']];[[0.82197635, 0.82197635]];['brain tumor', 'brain cancer', 'benign brain tumor', 'malignant brain tumor', 'primary brain tumors', 'recurrent brain tumors'];brain tumor;100.0
House;21155;You seem to have a massive brain tumor.;brain tumor;['C0006118', 'C0496899', 'C0153633', 'C0750979', 'C0750974', 'C1527390', 'C0750977'];[['0000002140', '0000048378'], ['0000037414'], ['0000017364', '0000048379'], [], ['0000048376'], ['0000048378'], ['0000048377']];[['brain tumor', 'brain tumor'], ['benign brain tumor'], ['brain cancer', 'malignant brain tumor'], [], ['primary brain tumors'], ['brain tumor'], ['recurrent brain tumors']];[[0.82197635, 0.82197635], [-1.0], [0.88644865, -1.0], [], [-1.0], [0.82197635], [-1.0]];['C0006118'];[['0000002140', '0000048378']];[['brain tumor', 'brain tumor']];[[0.82197635, 0.82197635]];['C0006118'];[['0000002140', '0000048378']];[['brain tumor', 'brain tumor']];[[0.82197635, 0.82197635]];['brain tumor', 'brain cancer', 'benign brain tumor', 'malignant brain tumor', 'primary brain tumors', 'recurrent brain tumors'];brain tumor;100.0
House;21260;Use that for kidney failure, right?;kidney failure;['C0035078', 'C1565489'];[['0000010720'], ['0000057891', '0000030704']];[['kidney failure'], ['kidney insufficiency', 'renal impairment']];[[0.800899955], [-1.0, 0.445808527]];['C0035078'];[['0000010720']];[['kidney failure']];[[0.800899955]];['C0035078'];[['0000010720']];[['kidney failure']];[[0.800899955]];['kidney failure', 'renal impairment', 'kidney insufficiency'];kidney failure;100.0
House;21293;He made it through the night without any more seizures or visual symptoms.;visual symptoms;['C0018975', 'C0042790', 'C0233771', 'C0271185', 'C0233769', 'C3489704', 'C3665347'];[['0000005966'], ['0000013031'], ['0000023199'], ['0000026595'], ['0000023198'], [], ['0000013036', '0000025347', '0000049370', '0000001977']];[['hemeralopia'], ['vision disorders'], ['macropsia'], ['metamorphopsia'], ['micropsia'], [], ['cannot see properly', 'vision problem', 'visual defect', 'blindness']];[[-1.0], [0.570519898], [-1.0], [0.089529486], [-1.0], [], [-1.0, -1.0, -1.0, 0.788986251]];['C0422943'];[[]];[[]];[[]];['C0422943'];[[]];[[]];[[]];['hemeralopia', 'vision disorders', 'macropsia', 'metamorphopsia', 'micropsia', 'cannot see properly', 'vision problem', 'visual defect', 'blindness'];hemeralopia;32.0
House;21350;Negative for thrombosis and chagas.;thrombosis;['C0040053', 'C0087086'];[['0000012227', '0000058002'], ['0000016073']];[['thrombosis', 'thrombosis'], ['blood clot']];[[0.411196147, 0.411196147], [0.918647059]];['C0040053', 'C2586211', 'C0302148'];[['0000012227', '0000058002'], [], ['0000027921']];[['thrombosis', 'thrombosis'], [], ['blood clot']];[[0.411196147, 0.411196147], [], [0.918647059]];['C0040053', 'C2586211'];[['0000012227', '0000058002'], []];[['thrombosis', 'thrombosis'], []];[[0.411196147, 0.411196147], []];['thrombosis', 'blood clot'];thrombosis;100.0
House;21463;Drugs could have set off a dormant neurological condition.;neurological condition;['C0027765'];[['0000008606', '0000039004']];[['nervous system disease', 'system disorders of the nervous system']];[[0.810718606, -1.0]];[];[];[];[];['C2707261', 'C0012634'];[['0000004014']];[['disease']];[[1.0]];['disease', 'nervous system disease', 'system disorders of the nervous system'];disease;29.0
House;21522;He could have recently gotten an intermittent arrhythmia.;intermittent arrhythmia;['C0040822', 'C0234376', 'C0234374', 'C0234371', 'C0234381', 'C0234373', 'C0234372', 'C1527384', 'C0235081', 'C0234375', 'C0235082', 'C0235843', 'C0235083', 'C0234377', 'C0235078', 'C0234370', 'C0751564', 'C0234379', 'C0040827', 'C0751565', 'C0149840', 'C0234378'];[['0000012505'], ['0000023312'], [], [], [], ['0000023311'], [], [], [], [], ['0000023447'], [], [], [], [], [], ['0000048460'], ['0000023314'], [], [], ['0000016709'], ['0000023313']];[['tremor'], ['intention tremor'], [], [], [], ['fine tremor'], [], [], [], [], ['muscle tremors'], [], [], [], [], [], ['pill rolling'], ['resting tremor'], [], [], ['senile tremor'], ['postural tremor']];[[0.519477404], [0.414717289], [], [], [], [-1.0], [], [], [], [], [0.467418577], [], [], [], [], [], [-1.0], [-1.0], [], [], [-1.0], [-1.0]];[];[];[];[];['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['tremor', 'muscle tremors', 'intention tremor', 'fine tremor', 'pill rolling', 'resting tremor', 'senile tremor', 'postural tremor', 'Abnormal heart rhythms'];tremor;23.0
House;21524;The experimental drug is causing arrhythmia, which causes low blood pressure.;arrhythmia;['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['Abnormal heart rhythms'];Abnormal heart rhythms;55.0
House;21527;If we can trigger the arrhythmia and identify it, we might be able to stop it from killing him.;arrhythmia;['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['Abnormal heart rhythms'];Abnormal heart rhythms;55.0
House;21609;Pete best was actually a great drummer, but I assume you mean the patient needs a cardiac sympathectomy.;cardiac sympathectomy;['C0151744'];[['0000017057']];[['myocardial ischemia']];[[0.277455217]];[];[];[];[];['C0039038', 'C0018787'];[];[];[];['myocardial ischemia'];myocardial ischemia;37.0
House;21654;You'll never be able to feel angina.;angina;[];[];[];[];['C0002962', 'C2926611', 'C0040425'];[['0000001165'], ['0000012362', '0000049949']];[['angina'], ['tonsil inflammation', 'tonsils inflammation']];[[0.64083931], [-1.0, -1.0]];['C0002962'];[['0000001165']];[['angina']];[[0.64083931]];['angina', 'tonsil inflammation', 'tonsils inflammation'];angina;100.0
House;21655;You may not know if you have a heart attack.;heart attack;['C0027051'];[['0000008423']];[['heart attack']];[[0.927278218]];['C0027051'];[['0000008423']];[['heart attack']];[[0.927278218]];['C0027051'];[['0000008423']];[['heart attack']];[[0.927278218]];['heart attack'];heart attack;100.0
House;21724;Every other month, he was having visual agnosia, because every other month he was on all three drugs simultaneously.;visual agnosia;['C0001816', 'C0454653', 'C0234501', 'C0234511', 'C0395013', 'C0234509', 'C0234510', 'C0234503', 'C0563624', 'C0422891', 'C0459888', 'C0234505', 'C0234504', 'C0234506', 'C0271189', 'C0234502', 'C0563622', 'C0234507', 'C0563621', 'C0563625', 'C0563626'];[['0000000826'], [], ['0000023340'], [], [], [], [], [], [], [], [], ['0000023342'], [], [], [], ['0000023341'], [], ['0000023343'], [], [], []];[['agnosia'], [], ['auditory agnosia'], [], [], [], [], [], [], [], [], ['astereognosis'], [], [], [], ['visual agnosia'], [], ['anosognosia'], [], [], []];[[0.123048375], [], [-1.0], [], [], [], [], [], [], [], [], [-1.0], [], [], [], [-1.0], [], [-1.0], [], [], []];['C0234502'];[['0000023341']];[['visual agnosia']];[[-1.0]];['C0234502'];[['0000023341']];[['visual agnosia']];[[-1.0]];['visual agnosia', 'agnosia', 'auditory agnosia', 'astereognosis', 'anosognosia'];visual agnosia;100.0
House;21834;Trauma can activate the clotting enzymes.;Trauma;['C0043250', 'C3263723', 'C0043251', 'C4046002'];[['0000013199'], ['0000018167'], ['0000013200', '0000057968'], []];[['physical wound'], ['injury from an external force'], ['injuries wounds', 'trauma'], []];[[-1.0], [-1.0], [-1.0, 0.630163569], []];['C3714660', 'C0043251', 'C3263723', 'C4049136', 'C1510467'];[['0000057968'], ['0000013200', '0000057968'], ['0000018167']];[['trauma'], ['injuries wounds', 'trauma'], ['injury from an external force']];[[0.630163569], [-1.0, 0.630163569], [-1.0]];['C0043251', 'C3263723', 'C3714660', 'C0043251'];[['0000013200', '0000057968'], ['0000018167'], ['0000057968'], ['0000013200', '0000057968']];[['injuries wounds', 'trauma'], ['injury from an external force'], ['trauma'], ['injuries wounds', 'trauma']];[[-1.0, 0.630163569], [-1.0], [0.630163569], [-1.0, 0.630163569]];['trauma', 'injuries wounds', 'injury from an external force', 'physical wound'];trauma;100.0
House;21853;It looks like a mild case of DIC.;DIC;['C0012739'];[['0000004034']];[['disseminated intravascular coagulation (DIC)']];[[-1.0]];['C0012739', 'C0010927', 'C1420151', 'C0333710'];[['0000004034'], []];[['disseminated intravascular coagulation (DIC)'], []];[[-1.0], []];[];[];[];[];['disseminated intravascular coagulation (DIC)'];disseminated intravascular coagulation (DIC);17.0
House;21875;The trauma from the fall could've caused acute respiratory distress syndrome.;acute respiratory distress syndrome;['C0035222'];[['0000010760']];[['adult respiratory distress syndrome (ARDS)']];[[-1.0]];['C0035222'];[['0000010760']];[['adult respiratory distress syndrome (ARDS)']];[[-1.0]];['C0035222', 'C0035220'];[['0000010760'], ['0000010759']];[['adult respiratory distress syndrome (ARDS)'], ['respiratory distress syndrome']];[[-1.0], [0.640438118]];['adult respiratory distress syndrome (ARDS)', 'respiratory distress syndrome'];adult respiratory distress syndrome (ARDS);90.0
House;21879;Pneumonia doesn't hit that fast.;Pneumonia;['C0032285', 'C0032300', 'C0887898', 'C3714636'];[['0000009867'], ['0000009870'], [], ['0000009867', '0000055518']];[['pneumonia'], ['pneumococcal pneumonia'], [], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.423595921], [], [0.745931431, -1.0]];['C0032285'];[['0000009867']];[['pneumonia']];[[0.745931431]];['C0032285'];[['0000009867']];[['pneumonia']];[[0.745931431]];['pneumonia', 'pneumococcal pneumonia', 'pulmonitis'];pneumonia;100.0
House;21984;His blood work indicates mild DIC.;DIC;['C0012739'];[['0000004034']];[['disseminated intravascular coagulation (DIC)']];[[-1.0]];['C0012739', 'C0010927', 'C1420151', 'C0333710'];[['0000004034'], []];[['disseminated intravascular coagulation (DIC)'], []];[[-1.0], []];[];[];[];[];['disseminated intravascular coagulation (DIC)'];disseminated intravascular coagulation (DIC);17.0
House;21988;It's perfect except for the little fact that we already tested for endocarditis,;endocarditis;['C0014118', 'C1541923'];[['0000004441'], []];[['inflammation of the heart valve'], []];[[-1.0], []];['C0014118'];[['0000004441']];[['inflammation of the heart valve']];[[-1.0]];['C0014118'];[['0000004441']];[['inflammation of the heart valve']];[[-1.0]];['inflammation of the heart valve'];inflammation of the heart valve;23.0
House;22017;If he bleeds, he could stroke, he could die.;stroke;['C0038454', 'C0751956'];[['0000011781'], ['0000048516']];[['stroke'], ['acute stroke']];[[0.799621631], [0.612045288]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['stroke', 'acute stroke'];stroke;100.0
House;22047;My asthma is very bad today.;asthma;['C0004096'];[['0000001541', '0000050455']];[['asthma', 'bronchitic asthma']];[[0.86018714, -1.0]];['C0004096', 'C2984299'];[['0000001541', '0000050455']];[['asthma', 'bronchitic asthma']];[[0.86018714, -1.0]];['C0004096'];[['0000001541', '0000050455']];[['asthma', 'bronchitic asthma']];[[0.86018714, -1.0]];['asthma', 'bronchitic asthma'];asthma;100.0
House;22053;I don't think he has a pneumothorax.;pneumothorax;['C0340007'];[['0000030561']];[['catamenial pneumothorax']];[[-1.0]];['C0032326', 'C1963215'];[['0000009878'], []];[['free air in the chest outside the lung'], []];[[-1.0], []];['C0032326', 'C1963215'];[['0000009878'], []];[['free air in the chest outside the lung'], []];[[-1.0], []];['free air in the chest outside the lung', 'catamenial pneumothorax'];free air in the chest outside the lung;21.0
House;22066;Or it could be disseminated intravascular coagulopathy.;intravascular coagulopathy;['C0005779'];[['0000001990']];[['bleeding tendency']];[[-1.0]];[];[];[];[];['C0005779'];[['0000001990']];[['bleeding tendency']];[[-1.0]];['bleeding tendency'];bleeding tendency;21.0
House;22151;Well, how about them cheap meningitis drugs they're pawning off in Africa?;meningitis;['C0025289', 'C0030167'];[['0000007932'], ['0000009175']];[['meningitis'], ['pachymeningitis']];[[0.665025622], [-1.0]];['C0025289', 'C0497299'];[['0000007932'], ['0000037436']];[['meningitis'], ['meningitis/encephalitis']];[[0.665025622], [-1.0]];['C0025289'];[['0000007932']];[['meningitis']];[[0.665025622]];['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0
House;22156;It's causing right side paralysis.;paralysis;['C0522224', 'C0234544'];[['0000009269'], ['0000023355']];"[['paralysis'], [""todd's paralysis""]]";[[0.540299352], [0.268682103]];['C0522224'];[['0000009269']];[['paralysis']];[[0.540299352]];['C0522224'];[['0000009269']];[['paralysis']];[[0.540299352]];"['paralysis', ""todd's paralysis""]";paralysis;100.0
House;22168;The trauma from the fall could have caused acute respiratory distress syndrome.;acute respiratory distress syndrome;['C0035222'];[['0000010760']];[['adult respiratory distress syndrome (ARDS)']];[[-1.0]];['C0035222'];[['0000010760']];[['adult respiratory distress syndrome (ARDS)']];[[-1.0]];['C0035222', 'C0035220'];[['0000010760'], ['0000010759']];[['adult respiratory distress syndrome (ARDS)'], ['respiratory distress syndrome']];[[-1.0], [0.640438118]];['adult respiratory distress syndrome (ARDS)', 'respiratory distress syndrome'];adult respiratory distress syndrome (ARDS);90.0
House;22177;It's not pneumonia.;pneumonia;['C0032285', 'C0032300', 'C0887898', 'C3714636'];[['0000009867'], ['0000009870'], [], ['0000009867', '0000055518']];[['pneumonia'], ['pneumococcal pneumonia'], [], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.423595921], [], [0.745931431, -1.0]];['C0032285'];[['0000009867']];[['pneumonia']];[[0.745931431]];['C0032285', 'C3714636'];[['0000009867'], ['0000009867', '0000055518']];[['pneumonia'], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.745931431, -1.0]];['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
