origin;sent_id;sentence;source_term;CHV_selection;CHV_substitution;sim_scores
House;34822;We're concerned about allergic reactions today.;allergic reactions;['allergy', 'hypersensitivity', 'hypersensitivity symptom'];allergy;64.0
House;34872;Most likely cause of leg pain is muscle strain.;leg pain;['leg pain', 'pain', 'burning pain', 'ache', 'radiating pain'];leg pain;100.0
House;34875;over half of leg pain is musculoskeletal, generally from excessive exercise.;leg pain;['leg pain', 'pain', 'burning pain', 'ache', 'radiating pain'];leg pain;100.0
House;34882;Tightness of the ankle, loss of muscle control.;Tightness of the ankle;[];;
House;34903;Sudden shooting pain, tall grass, never saw a thing.;shooting pain;['shooting pain', 'pain', 'burning pain', 'ache', 'radiating pain'];shooting pain;100.0
House;34924;She's depressed about having tendonitis.;tendonitis;['tendonitis'];tendonitis;100.0
House;34925;She's depressed for the same reason she has tendonitis.;tendonitis;['tendonitis'];tendonitis;100.0
House;34929;So, because she took such an extreme interest, she found out the person had a thyroid condition.;thyroid condition;['disease', 'thyroid disease', 'thyroid abnormal'];disease;20.0
House;34931;Which, in reality, signified nothing, but gave us no choice but to put a person with tendonitis through an expensive and painful test.;tendonitis;['tendonitis'];tendonitis;100.0
House;34966;The volleyball player was responding to the anti-inflammatories as you'd expect in a case of tendonitis.;tendonitis;['tendonitis'];tendonitis;100.0
House;34969;I said she put a person with tendonitis through an expensive and painful test.;tendonitis;['tendonitis'];tendonitis;100.0
House;35029;The adenoma is most likely.;adenoma;['tumor of the gland', 'hnpcc'];tumor of the gland;33.0
House;35095;The trauma diagnosis is right.;trauma;['trauma', 'injury from an external force', 'injuries wounds', 'physical wound'];trauma;100.0
House;35110;The MRI revealed an osteosarcoma:;osteosarcoma;['bone sarcoma', 'bone cancer'];bone sarcoma;75.0
House;35111;a cancerous tumor in your femur.;cancerous tumor;['tumor'];tumor;59.0
House;35112;But I have to warn you, depending on how large the tumor is, and how ingrained it is, the surgeon may need to amputate your leg.;tumor;['tumor'];tumor;100.0
House;35116;"It's commonly known as the ""flesh eating disease"".";flesh eating disease;['disease', 'sweating fever'];disease;55.0
House;35122;His MRI showed that the leg pain wasn't caused by the self-injection, wasn't caused by an infection.;leg pain;['leg pain', 'pain', 'burning pain', 'ache', 'radiating pain'];leg pain;100.0
House;35171;Well, you better make it fast, 'cause I'm about to go into cardiac arrest.;cardiac arrest;['cardiac arrest', 'heart arrest', 'cardiopulmonary arrest'];cardiac arrest;100.0
House;35172;You give me the dose, or I go into white count complex tachycardia.;tachycardia;['rapid heartbeat', 'rapid and irregular heartbeat'];rapid heartbeat;31.0
House;35200;He's asked to be put in a chemically induced coma so he can sleep through the worst part of the pain.;coma;['coma'];coma;100.0
House;35201;We'll obviously monitor his condition closely, and if he can get through the next forty-eight hours without another cardiac incident...;cardiac incident;['myocardial ischemia'];myocardial ischemia;40.0
House;35208;Because of the time delay in making the diagnosis, patient continues to experience chronic pain.;chronic pain;['chronic pain'];chronic pain;100.0
House;35224;My experience, over half of leg pain is musculoskeletal, generally from excessive exercise,;leg pain;['leg pain', 'pain', 'burning pain', 'ache', 'radiating pain'];leg pain;100.0
House;35257;The M.R.I. revealed an osteosarcoma.;osteosarcoma;['bone sarcoma', 'bone cancer'];bone sarcoma;75.0
House;35258;But I have to warn you-- depending on how large the tumor is and how ingrained it is, the surgeon may need to amputate your leg.;tumor;['tumor'];tumor;100.0
House;35260;His M.R.I. showed that the leg pain wasn't caused by the self-injection.;leg pain;['leg pain', 'pain', 'burning pain', 'ache', 'radiating pain'];leg pain;100.0
House;35274;We'll obviously monitor his condition closely, and if he can get through the next 48 hours without another cardiac incident;cardiac incident;['myocardial ischemia'];myocardial ischemia;40.0
House;35276;There's still some risk of reperfusion injury, but;reperfusion injury;['reperfusion injury'];reperfusion injury;100.0
House;35299;Take it up with Cuddy.;Cuddy;[];;
House;35317;There is no kidney stone, no indigestion.;kidney stone;['kidney stone', 'nephrolithiasis'];kidney stone;100.0
House;35339;The most likely cause of leg pain is muscle strain.;leg pain;['leg pain', 'pain', 'burning pain', 'ache', 'radiating pain'];leg pain;100.0
House;35342;Twelve percent is varicose veins brought on by pregnancy, and most of the rest is the result of vehicular accidents.;varicose veins;['enlarged tortuous blood vessel'];enlarged tortuous blood vessel;31.0
House;35348;Tightness in the ankle, loss of muscle control.;Tightness in the ankle;[];;
House;35366;Indicative of leg pain?;leg pain;['leg pain', 'pain', 'burning pain', 'ache', 'radiating pain'];leg pain;100.0
House;35387;Sudden shooting pain, tall grass.;shooting pain;['shooting pain', 'pain', 'burning pain', 'ache', 'radiating pain'];shooting pain;100.0
House;35412;She doesn't have tendinitis?;tendinitis;['tendonitis'];tendonitis;83.0
House;35414;She's depressed about having tendinitis?;tendinitis;['tendonitis'];tendonitis;83.0
House;35415;She's depressed for the same reason that she has tendinitis.;tendinitis;['tendonitis'];tendonitis;83.0
House;35422;Because she took such an interest, she discovered a tiny nodule... which in reality signified nothing but gave us no choice... but to put a person with tendinitis through an expensive and painful test.;tendinitis;['tendonitis'];tendonitis;83.0
House;35438;Too much pain to be a slipped disc.;slipped disc;['intervertebral disk displacement', 'slipped disk'];intervertebral disk displacement;41.0
House;35483;The volleyball player... was responding to the anti-inflammatories as you'd expect in a case of tendinitis.;tendinitis;['tendonitis'];tendonitis;83.0
House;35487;What if I told you the volleyball player had a sudden massive stroke?;sudden massive stroke;['stroke'];stroke;46.0
House;35492;I said she put a person with tendinitis through an expensive and painful test.;tendinitis;['tendonitis'];tendonitis;83.0
House;35655;Kidney stones would cause what?;Kidney stones;['kidney stone', 'nephrolithiasis'];kidney stone;100.0
House;35668;The trauma diagnosis was right.;trauma;['trauma', 'injury from an external force', 'injuries wounds', 'physical wound'];trauma;100.0
House;35692;No, three days before the patient suggested it might have been muscle death.;muscle;[];;
House;35693;The M.R.I. Revealed an osteosarcoma.;osteosarcoma;['bone sarcoma', 'bone cancer'];bone sarcoma;75.0
House;35694;A cancerous tumor on your femur.;cancerous tumor;['tumor'];tumor;59.0
House;35701;It's commonly known as the flesh-eating disease.;flesh-eating disease;['disease', 'sweating fever'];disease;55.0
House;35709;His M.R.I. Showed that the leg pain wasn't caused by the self-injection.;leg pain;['leg pain', 'pain', 'burning pain', 'ache', 'radiating pain'];leg pain;100.0
House;35737;The cytokines could cause organ failure.;organ failure;['organ failure', 'mods'];organ failure;100.0
House;35762;A middle ground between what we did and amputation.;amputation;['amniotic band syndrome', 'amniotic band'];amniotic band syndrome;25.0
House;35767;You give me the dose, or I go into wide complex tachycardia.;tachycardia;['rapid heartbeat', 'rapid and irregular heartbeat'];rapid heartbeat;31.0
House;35770;Wide complex tachycardia.;tachycardia;['rapid heartbeat', 'rapid and irregular heartbeat'];rapid heartbeat;31.0
House;35800;He's asked to be put in a chemically induced coma... so that he can sleep through the worst part of the pain.;coma;['coma'];coma;100.0
House;35819;Because of the time delay in making the diagnosis, the patient continues to experience chronic pain.;chronic pain;['chronic pain'];chronic pain;100.0
House;35840;12 percent is varicose veins brought on by pregnancy, and most of the rest is the result of vehicular accidents.;varicose veins;['enlarged tortuous blood vessel'];enlarged tortuous blood vessel;31.0
House;35855;Because she took such an interest, she discovered a tiny nodule, which in reality signified nothing, but gave us no choice but to put a person with tendinitis through an expensive and painful test.;tendinitis;['tendonitis'];tendonitis;83.0
House;35865;The volleyball player was responding to the anti-inflammatories as you'd expect in a case of tendinitis.;tendinitis;['tendonitis'];tendonitis;83.0
House;35900;The MRI revealed an osteosarcoma.;osteosarcoma;['bone sarcoma', 'bone cancer'];bone sarcoma;75.0
House;35901;But I have to warn you, depending on how large the tumor is and how ingrained it is,;tumor;['tumor'];tumor;100.0
House;35904;His MRI showed that the leg pain wasn't caused by the self-injection.;leg pain;['leg pain', 'pain', 'burning pain', 'ache', 'radiating pain'];leg pain;100.0
House;35918;He's asked to be put in a chemically-induced coma so that he can sleep through the worst part of the pain.;coma;['coma'];coma;100.0
House;35919;We'll obviously monitor his condition closely, and if he can get through the next 48 hours without another cardiac incident...;cardiac incident;['myocardial ischemia'];myocardial ischemia;40.0
House;35933;"I said, ""You think you can get the DA off my back?""";DA;['effort syndrome', 'hyperkinetic heart syndrome'];effort syndrome;12.0
House;35946;EMT's report: patient struck his head and is suffering from aphasia.;aphasia;['inability to understand or express language', 'global aphasia', 'dysphasia', 'acquired aphasia'];inability to understand or express language;21.0
House;35962;Stroke, seizure?;Stroke;['stroke', 'acute stroke'];stroke;100.0
House;35965;It causes a contusion or a seizure.;contusion;['bruise', 'contused', 'hematoma'];bruise;36.0
House;35966;If it was a stroke, could be a clotting issue.;stroke;['stroke', 'acute stroke'];stroke;100.0
House;35974;"I look in vain for the words ""erectile dysfunction""";erectile dysfunction;['impotence', 'impotent', 'erectile dysfunction'];impotence;10.0
House;35978;That's why you sometimes get headaches.;headaches;['headache', 'one-sided migraine', 'orthostatic headache', 'throbbing headache', 'one sided headache'];headache;100.0
House;35981;The woman has a heart condition, she's on her own.;heart condition;['heart disease'];heart disease;67.0
House;35997;If it went to his brain, it could explain the aphasia and the falling down.;aphasia;['inability to understand or express language', 'global aphasia', 'dysphasia', 'acquired aphasia'];inability to understand or express language;21.0
House;36000;I think the trauma caused some swelling and we need to keep him stable until the body can repair the damage.;trauma;['trauma', 'injury from an external force', 'injuries wounds', 'physical wound'];trauma;100.0
House;36016;So, what's new with Mr. Aphasia?;Aphasia;['inability to understand or express language', 'global aphasia', 'dysphasia', 'acquired aphasia'];inability to understand or express language;21.0
House;36057;Maybe a small stroke or some other underlying condition that could be causing this.;stroke;['stroke', 'acute stroke'];stroke;100.0
House;36059;Have you ever had head trauma before?;head trauma;['head injury', 'open head injury', 'minor head injury', 'forehead trauma'];head injury;55.0
House;36061;Ever had any numbness on one side before?;numbness;['hypesthesia', 'decreased sensation', 'numbness'];decreased sensation;11.0
House;36070;If it's meningitis, we have to lD the bug fast.;meningitis;['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0
House;36071;I'm not doing an LP with this edema.;edema;['edema', 'swelling due to excess fluid', 'anasarca'];swelling due to excess fluid;22.0
House;36081;She's recovering from Bell's palsy.;Bell's palsy;['bell palsy', 'facial palsy', 'facial paralysis'];bell palsy;91.0
House;36083;She doesn't want anyone to know, but she's dying of ALS.;ALS;"[""Lou Gehrig's disease (ALS)""]";Lou Gehrig's disease (ALS);17.0
House;36122;I'm going to go wash my face, so I look like a grownup again.;grownup;[];;
House;36228;That's the neural scarring we saw on the mri.;neural scarring;['skin scarring', 'scarring'];skin scarring;40.0
House;36288;patient struck his head and is suffering from aphasia.;aphasia;['inability to understand or express language', 'global aphasia', 'dysphasia', 'acquired aphasia'];inability to understand or express language;21.0
House;36289;Hmm, neurological problem.;neurological;['nervous system disease', 'system disorders of the nervous system'];nervous system disease;29.0
House;36345;His symptoms can all be explained by the head trauma.;head trauma;['head injury', 'open head injury', 'minor head injury', 'forehead trauma'];head injury;55.0
House;36346;Causes a contusion or a seizure.;contusion;['bruise', 'contused', 'hematoma'];bruise;36.0
House;36347;That causes the aphasia.;aphasia;['inability to understand or express language', 'global aphasia', 'dysphasia', 'acquired aphasia'];inability to understand or express language;21.0
House;36349;If it was a stroke, it could be a clotting issue.;stroke;['stroke', 'acute stroke'];stroke;100.0
House;36368;I look in vain for the words erectile dysfunction in the notes for Delores Smith.;erectile dysfunction;['impotence', 'impotent', 'erectile dysfunction'];impotence;10.0
House;36375;It's why you sometimes get the headaches.;headaches;['headache', 'one-sided migraine', 'orthostatic headache', 'throbbing headache', 'one sided headache'];headache;100.0
House;36378;The woman has a heart condition she's on her own.;heart condition;['heart disease'];heart disease;67.0
House;36410;If it went to his brain, that could explain the aphasia and the falling down.;aphasia;['inability to understand or express language', 'global aphasia', 'dysphasia', 'acquired aphasia'];inability to understand or express language;21.0
House;36422;Aphasia and fluid in the lungs.;Aphasia;['inability to understand or express language', 'global aphasia', 'dysphasia', 'acquired aphasia'];inability to understand or express language;21.0
House;36424;Neither can a stroke.;stroke;['stroke', 'acute stroke'];stroke;100.0
House;36435;So what's new with Mr. Aphasia.;Aphasia;['inability to understand or express language', 'global aphasia', 'dysphasia', 'acquired aphasia'];inability to understand or express language;21.0
House;36451;Drugs don't cause fever.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;36455;How high a fever?;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;36479;Any family history of neurological problems?;neurological problems;['neurologic problem', 'cns cancer'];neurologic problem;100.0
House;36515;There's a little edema.;edema;['edema', 'swelling due to excess fluid', 'anasarca'];swelling due to excess fluid;22.0
House;36518;Is that what's causing the aphasia?;aphasia;['inability to understand or express language', 'global aphasia', 'dysphasia', 'acquired aphasia'];inability to understand or express language;21.0
House;36520;The scarring's not in the area of the brain normally associated with conduction aphasia.;conduction aphasia;[];;
House;36523;Maybe a small stroke or some other underlying condition that could be causing this, or it might have nothing to do with it at all.;stroke;['stroke', 'acute stroke'];stroke;100.0
House;36525;You ever had any numbness on one side before?;numbness;['hypesthesia', 'decreased sensation', 'numbness'];decreased sensation;11.0
House;36535;If it's meningitis, we have to ID the bug fast.;meningitis;['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0
House;36537;I'm not doin LP with this edema.;edema;['edema', 'swelling due to excess fluid', 'anasarca'];swelling due to excess fluid;22.0
House;36547;She's recovering from Bell's Palsy.;Bell's Palsy;['bell palsy', 'facial palsy', 'facial paralysis'];bell palsy;91.0
House;36548;The cashier at the coffee place, she doesn't want anyone to know, but she's dying of ALS.;ALS;"[""Lou Gehrig's disease (ALS)""]";Lou Gehrig's disease (ALS);17.0
House;36564;Still doesn't explain his fever.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;36640;I thought you should know your aphasia guy is tasting metal.;aphasia;['inability to understand or express language', 'global aphasia', 'dysphasia', 'acquired aphasia'];inability to understand or express language;21.0
House;36674;Crush all hope.;Crush;['crush syndrome'];crush syndrome;56.0
House;36734;A fluent aphasiac retrieves words that are stored somewhere close to the one he wants.;aphasiac;['inability to understand or express language'];inability to understand or express language;20.0
House;36800;Are we sure he wasn't reacting to pain?;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;36820;It's off-label for mood disorders.;mood disorders;['mood disorder', 'affecive disorder nos'];mood disorder;100.0
House;36821;Plenty of bipolars are manic in the daytime, depressive at night.;bipolars;[];;
House;36828;Except bipolar disorder does not cause seizures.;bipolar disorder;['bipolar disorder', 'bipolar ii disorder'];bipolar disorder;100.0
House;36848;So you couldn't tell anybody you were bipolar.;bipolar;[];;
House;36855;An experimental surgery that some people claim helps mood disorders.;mood disorders;['mood disorder', 'affecive disorder nos'];mood disorder;100.0
House;36857;That's the neural scarring we saw on the MRI.;neural scarring;['skin scarring', 'scarring'];skin scarring;40.0
House;36861;What causes recurring fever?;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;36863;It wasn't your secret psych disorder.;psych disorder;"['disease', 'psychological', ""meniere's disease""]";disease;44.0
House;36912;So, what's new with Mr Aphasia?;Aphasia;['inability to understand or express language', 'global aphasia', 'dysphasia', 'acquired aphasia'];inability to understand or express language;21.0
House;36945;Patient struck his head and is suffering from aphasia.;aphasia;['inability to understand or express language', 'global aphasia', 'dysphasia', 'acquired aphasia'];inability to understand or express language;21.0
House;36963;"I Iook in vain for the words ""erectile dysfunction""";erectile dysfunction;['impotence', 'impotent', 'erectile dysfunction'];impotence;10.0
House;36993;I'm going to go wash my face, so I Iook like a grownup again.;grownup;[];;
House;37006;It's off-Iabel for mood disorders.;mood disorders;['mood disorder', 'affecive disorder nos'];mood disorder;100.0
House;37007;plenty of bipolars are manic in the daytime, depressive at night.;depressive;['neurosis'];neurosis;43.0
House;37049;If the Burns Unit can prevent an infection, his body will regenerate maybe 10%, surgeons will do 20 or so grafts, six months in this room, he'll end up with a series of nasty scars, maybe some pain,;Burns;['burn injury'];burn injury;53.0
House;37068;Well, it would be wrong to try out a new migraine prevention medication on someone who can actually feel pain.;migraine;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;64.0
House;37087;Could be MS.;MS;['multiple sclerosis (MS)', 'mitral valve stenosis'];multiple sclerosis (MS);19.0
House;37088;The seizures could be caused by plaques and lesions on the brain.;plaques and lesions on the brain;['hand lesion', 'tooth plaque', 'plaque lesion'];hand lesion;62.0
House;37097;You're not gonna get a diagnosis of MS from a sonogram.;MS;['multiple sclerosis (MS)', 'mitral valve stenosis'];multiple sclerosis (MS);19.0
House;37098;Not definitively, but patients with MS have more reactive neurons in their occipital cortex.;MS;['multiple sclerosis (MS)', 'mitral valve stenosis'];multiple sclerosis (MS);19.0
House;37102;Thank you Dr. Cuddy.;Cuddy;[];;
House;37114;...1D receptors have improved the acute treatment of migraines, to this point...;migraines;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;64.0
House;37118;With MS, blood vessels are more reactive, so flow is faster.;MS;['multiple sclerosis (MS)', 'mitral valve stenosis'];multiple sclerosis (MS);19.0
House;37137;...and with a p-value of less than 0.001, we have strong statistical evidence that this drug prevents migraine headaches without daily administration.;migraine headaches;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;100.0
House;37140;It's always been my understanding that, unless you follow a daily regimen, no drug can prevent a migraine.;migraine;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;64.0
House;37145;"Do you give this drug to a bunch of people, and if they don't get a migraine, you go, ""voila, my drug works""?";migraine;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;64.0
House;37147;Do you have cancer?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;37149;We had a very specific control group, chronic migraine sufferers.;chronic migraine;[];;
House;37172;No, MS is complicated.;MS;['multiple sclerosis (MS)', 'mitral valve stenosis'];multiple sclerosis (MS);19.0
House;37173;How much longer the Burn Unit guys gonna keep him in that thing?;Burn;['burn injury'];burn injury;53.0
House;37179;Hey, you're gonna feel some dizziness.;dizziness;['dizziness', 'lightheadedness', 'orthostasis'];dizziness;100.0
House;37191;Either his meds would work, and you'd be in psychic pain because Von Evil is gonna be rich.;psychic pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;50.0
House;37198;Meds are supposed to prevent migraine.;migraine;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;64.0
House;37216;He's 180 over 120, he's gonna stroke.;stroke;['stroke', 'acute stroke'];stroke;100.0
House;37218;He doesn't have MS or an infection.;MS;['multiple sclerosis (MS)', 'mitral valve stenosis'];multiple sclerosis (MS);19.0
House;37222;How can you still be on MS?;MS;['multiple sclerosis (MS)', 'mitral valve stenosis'];multiple sclerosis (MS);19.0
House;37230;House, you can't wake up a burn victim to play twenty questions.;burn;['burn injury'];burn injury;53.0
House;37251;That's not diagnostic of depression.;depression;['depressive disorder', 'mental depression', 'sadness', 'depression nos'];depressive disorder;67.0
House;37303;I told her that LSD lasts up to 12 hours, if you were functional, she must be wrong.;LSD;[];;
House;37331;Not with the tachycardia.;tachycardia;['rapid heartbeat', 'rapid and irregular heartbeat'];rapid heartbeat;31.0
House;37349;Kid's screaming gave me a headache.;headache;['headache', 'one-sided migraine', 'orthostatic headache', 'throbbing headache', 'one sided headache'];headache;100.0
House;37379;If the Burns Unit can prevent an infection, his body will regenerate maybe 10%, surgeons will do 20 or so grafts, six months in this room, he'll end up with a series of nasty scars, maybe some pain, but he'll live.;Burns;['burn injury'];burn injury;53.0
House;37398;Thank you for all coming to today's lecture by Dr Phillip Weber, who is our guest today at our hospital to talk about headaches.;headaches;['headache', 'one-sided migraine', 'orthostatic headache', 'throbbing headache', 'one sided headache'];headache;100.0
House;37406;...and with a p-value of less than 0.001, we have strong statistical evidence that this drug prevents migraine headaches;migraine headaches;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;100.0
House;37409;no drug can prevent a migraine.;migraine;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;64.0
House;37415;"Do you give this drug to a bunch of people, and if they don't get a migraine, you go, ""Voil , my drug works""?";migraine;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;64.0
House;37484;He'll die of sepsis.;sepsis;['blood poisoning', 'sepsis', 'pyemia'];blood poisoning;24.0
House;37527;Tachycardia can be explained by the burn.;Tachycardia;['rapid heartbeat', 'rapid and irregular heartbeat'];rapid heartbeat;31.0
House;37533;Or cardiomyopathy, or some other very bad thing.;cardiomyopathy;['myocardial disease', 'heart muscle disease'];myocardial disease;48.0
House;37539;If the burns unit can prevent an infection, his body will regenerate maybe 10%.;burns;['burn injury'];burn injury;53.0
House;37555;The patient that has been in a coma for two years and counting is still in a coma.;coma;['coma'];coma;100.0
House;37559;No, I gave him medication to prevent a migraine.;migraine;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;64.0
House;37560;That's a migraine.;migraine;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;64.0
House;37567;Well, it'd be wrong to try out a new migraine prevention medication on someone who can actually feel pain.;migraine;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;64.0
House;37575;All right, so... he's got all these burns.;burns;['burn injury'];burn injury;53.0
House;37614;If he doesn't have a brain infection already, we'd give him one for sure.;brain infection;['infection', 'infectious disease'];infection;67.0
House;37624;Thank you for all coming to today's lecture by Dr. Phillip Weber, who is our guest today at our hospital to talk about headaches.;headaches;['headache', 'one-sided migraine', 'orthostatic headache', 'throbbing headache', 'one sided headache'];headache;100.0
House;37695;And with a p value of less than .001, we have strong statistical evidence that this drug prevents migraine headaches without daily administration.;migraine headaches;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;100.0
House;37698;It's always been my understanding that, uh, unless you follow a daily regimen, no drug can prevent a migraine.;migraine;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;64.0
House;37703;Just a lunatic who desperately needs a hobby.;lunatic;[];;
House;37705;Do you give this drug to a bunch of people and they don't get a migraine, you go, voila, my drug works?;migraine;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;64.0
House;37707;Uh, do you have cancer?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;37708;Mango juice prevents cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;37762;I'm having a migraine.;migraine;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;64.0
House;37773;Hey, if you feel chest pain, you need to let me know.;chest pain;['chest pain', 'thoracic pain'];chest pain;100.0
House;37776;Definitely gonna be constipated.;constipated;['constipation', 'colonic inertia', 'dyschezia'];constipation;100.0
House;37795;You listed some brain infections.;brain infections;['infection', 'infectious disease', 'polymicrobial infection'];infection;67.0
House;37802;So we just wait for his burns to heal to see if you're right?;burns;['burn injury'];burn injury;53.0
House;37806;Maggots are implanted directly into Adam's burns.;Adam's burns;['burn injury'];burn injury;45.0
House;37814;Either his meds would work, and you'd be in psychic pain, because Von Evil is gonna be rich.;psychic pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;50.0
House;37820;This isn't a migraine.;migraine;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;64.0
House;37821;Yeah, Dear New England Journal of Medicine, I took this guy's drug, and still got a headache.;headache;['headache', 'one-sided migraine', 'orthostatic headache', 'throbbing headache', 'one sided headache'];headache;100.0
House;37824;The meds are supposed to prevent migraine.;migraine;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;64.0
House;37825;You get distracted by pain.;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;37836;Which means your regular old infection isn't causing his brain dysfunction.;brain dysfunction;['brain dysfunction'];brain dysfunction;100.0
House;37846;There's a serious risk of paralysis or death.;paralysis;"['paralysis', ""todd's paralysis""]";paralysis;100.0
House;37861;He's gonna stroke.;stroke;['stroke', 'acute stroke'];stroke;100.0
House;37873;He has no tingling, no numbness.;numbness;['hypesthesia', 'decreased sensation', 'numbness'];decreased sensation;11.0
House;37884;House, you can't wake up a burn victim to play 20 Questions.;burn;['burn injury'];burn injury;53.0
House;37917;That's not a diagnostic of depression.;depression;['depressive disorder', 'mental depression', 'sadness', 'depression nos'];depressive disorder;67.0
House;37918;Lack of appetite.;Lack;['ataxia', 'sensory ataxia', 'coordination problem', 'incoordination', 'uncoordinated', 'coordination disorder'];sensory ataxia;11.0
House;37923;Depression and anti-depression medicine.;Depression;['depressive disorder', 'mental depression', 'depression nos', 'sadness'];depressive disorder;67.0
House;37925;Yeah, but you know how much crap he's got in his system for dealing with those burns.;burns;['burn injury'];burn injury;53.0
House;37927;Antidepressants have been known to cause seizures in kids, but not orgasms.;seizures;['seizure', 'convulsion', 'complex partial seizures', 'cps', 'grand mal seizures', 'focal seizures', 'clonic seizures', 'jacksonian seizures', 'motor seizures', 'generalized tonic-clonic seizure', 'generalized seizures', 'sensory seizures', 'vertiginous epilepsy', 'epileptic vertigo', 'visual seizure', 'tonic seizure', 'atonic seizures', 'astatic seizure'];seizure;100.0
House;37973;Then we're back to where we started, seizure disorders.;seizure disorders;['epilepsy', 'aura'];epilepsy;29.0
House;37974;Seizure disorders aren't causing orgasms.;Seizure disorders;['epilepsy', 'aura'];epilepsy;29.0
House;37999;He has a cigarette burn on his wrist.;cigarette burn;['cigarette burns', 'burn injury'];cigarette burns;100.0
House;38018;I told her that LSD lasts up to 12 hours.;LSD;[];;
House;38052;If the Burns Unit can prevent an infection, his body will regenerate maybe 10%, surgeons will do 20 or so grafts, six months in this room, he'II end up with a series of nasty scars, maybe some pain,;Burns;['burn injury'];burn injury;53.0
House;38056;I gave him a Iittle headache, similar to the one you're giving me now.;Iittle headache;['headache', 'one-sided migraine', 'orthostatic headache', 'throbbing headache', 'one sided headache'];headache;70.0
House;38074;"Do you give this drug to a bunch of people, and if they don't get a migraine, you go, ""Voila, my drug works""?";migraine;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;64.0
House;38080;cleaned a Iot of battle wounds.;battle wounds;['basilar skull fracture', 'skull base fracture', 'battle sign', 'physical wound'];skull base fracture;34.0
House;38083;"""I took this guy's drug and still got a headache.";headache;['headache', 'one-sided migraine', 'orthostatic headache', 'throbbing headache', 'one sided headache'];headache;100.0
House;38095;He'II die of sepsis.;sepsis;['blood poisoning', 'sepsis', 'pyemia'];blood poisoning;24.0
House;38098;I told her that LSD lasts up to 1 2 hours, if you were functional, she must be wrong.;LSD;[];;
House;38121;She'll get another one and probably die, if we don't find that tumor.;tumor;['tumor'];tumor;100.0
House;38156;Could stroke.;stroke;['stroke', 'acute stroke'];stroke;100.0
House;38167;She's been cut off from her stash, so the flailing's tapered off, the psychosis hasn't returned.;psychosis;['mental disorder', 'psychosis', 'schizoaffective disorder', 'brief psychotic disorder'];mental disorder;19.0
House;38217;I think I can hear cancer kids calling.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
